timestamp,home_1,home_2,home_3,home_4,home_5,home_6,home_7,home_8,home_9,temperature_2m,relative_humidity_2m,wind_speed_10m,precipitation,direct_radiation,price_eur_kwh
2025-06-01 00:00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,11.4,91.106125,7.4346757,0.0,0.0,0.077129997
2025-06-01 00:15:00,0.0250000000000909,0.0,0.0,0.0,0.0,0.0,0.0750000000000454,0.1750000000000682,0.0250000000000909,11.287499,90.71922,7.7607093,0.0,0.0,0.077129997
2025-06-01 00:30:00,0.0500000000001819,0.0,0.0,0.0,0.0,0.0,0.1500000000000909,0.3500000000001364,0.0500000000001819,11.174999,90.33233,8.086743,0.0,0.0,0.077129997
2025-06-01 00:45:00,0.0750000000002728,0.0,0.0,0.0,0.0,0.0,0.2250000000001364,0.5250000000002046,0.0750000000002728,11.0625,89.945435,8.412777,0.0,0.0,0.077129997
2025-06-01 01:00:00,0.1000000000003638,0.0,0.0,0.0,0.0,0.0,0.3000000000001819,0.7000000000002728,0.1000000000003638,10.95,89.55853,8.738811,0.0,0.0,0.074089996
2025-06-01 01:15:00,0.1000000000001364,0.3249999999998181,0.0,0.0,0.1500000000000909,0.0750000000000454,0.2999999999999545,1.0750000000001592,0.0750000000002728,11.075,89.79439,9.312355,0.0,0.0,0.074089996
2025-06-01 01:30:00,0.099999999999909,0.6499999999996362,0.0,0.0,0.3000000000001819,0.1500000000000909,0.2999999999997271,1.4500000000000457,0.0500000000001819,11.2,90.03025,9.885899,0.0,0.0,0.074089996
2025-06-01 01:45:00,0.0999999999996816,0.9749999999994544,0.0,0.0,0.4500000000002728,0.2250000000001364,0.2999999999994998,1.824999999999932,0.0250000000000909,11.325,90.26611,10.459442,0.0,0.0,0.074089996
2025-06-01 02:00:00,0.0999999999994543,1.2999999999992724,0.0,0.0,0.6000000000003638,0.3000000000001819,0.2999999999992724,2.199999999999818,0.0,11.45,90.50197,11.032987,0.0,0.0,0.072660004
2025-06-01 02:15:00,0.0749999999995907,1.2249999999994543,0.0749999999998181,0.0749999999998181,0.5000000000002274,0.2250000000001364,0.2999999999994998,1.8749999999998863,0.0,11.75,89.42151,11.270536,0.0,0.0,0.072660004
2025-06-01 02:30:00,0.0499999999997271,1.1499999999996362,0.1499999999996362,0.1499999999996362,0.4000000000000909,0.1500000000000909,0.2999999999997271,1.5499999999999543,0.0,12.049999,88.34105,11.508087,0.0,0.0,0.072660004
2025-06-01 02:45:00,0.0249999999998635,1.074999999999818,0.2249999999994543,0.2249999999994543,0.2999999999999545,0.0750000000000454,0.2999999999999545,1.2250000000000227,0.0,12.349999,87.26058,11.745638,0.0,0.0,0.072660004
2025-06-01 03:00:00,0.0,1.0,0.2999999999992724,0.2999999999992724,0.1999999999998181,0.0,0.3000000000001819,0.900000000000091,0.0,12.65,86.18012,11.983188,0.0,0.0,0.05459
2025-06-01 03:15:00,0.0250000000000909,0.775000000000091,0.5999999999994543,0.2249999999994543,0.724999999999909,0.125,0.3250000000002728,0.8750000000001137,0.0,12.7625,85.69516,12.328622,0.1,0.0,0.05459
2025-06-01 03:30:00,0.0500000000001819,0.5500000000001819,0.8999999999996362,0.1499999999996362,1.25,0.25,0.3500000000003638,0.8500000000001364,0.0,12.875,85.210205,12.674055,0.2,0.0,0.05459
2025-06-01 03:45:00,0.0750000000002728,0.3250000000002729,1.199999999999818,0.0749999999998181,1.775000000000091,0.375,0.3750000000004547,0.8250000000001592,0.0,12.9875,84.72524,13.019489,0.3,0.0,0.05459
2025-06-01 04:00:00,0.1000000000003638,0.1000000000003638,1.5,0.0,2.300000000000182,0.5,0.4000000000005457,0.8000000000001819,0.0,13.1,84.24028,13.3649235,0.4,0.0,0.03498
2025-06-01 04:15:00,0.1000000000001364,0.1250000000004547,1.4000000000003183,0.25,1.9499999999999569,0.4750000000000227,0.7250000000005912,0.9500000000001592,0.0749999999999886,13.1875,85.0328,14.198034,0.3,2.25,0.03498
2025-06-01 04:30:00,0.099999999999909,0.1500000000005457,1.3000000000006366,0.5,1.5999999999997314,0.4500000000000455,1.0500000000006366,1.1000000000001364,0.1499999999999772,13.275,85.82532,15.031144,0.2,4.5,0.03498
2025-06-01 04:45:00,0.0999999999996816,0.1750000000006366,1.200000000000955,0.75,1.2499999999995062,0.4250000000000682,1.375000000000682,1.2500000000001137,0.2249999999999659,13.3625,86.61783,15.864254,0.1,6.75,0.03498
2025-06-01 05:00:00,0.0999999999994543,0.2000000000007276,1.1000000000012733,1.0,0.8999999999992809,0.4000000000000909,1.7000000000007276,1.400000000000091,0.2999999999999545,13.45,87.41035,16.697365,0.0,9.0,0.00941
2025-06-01 05:15:00,0.2249999999996816,0.3500000000005911,1.025000000000773,0.75,1.2249999999995502,0.375,1.7000000000005002,1.474999999999909,0.3499999999997953,13.8125,87.443474,16.711893,0.0,17.75,0.00941
2025-06-01 05:30:00,0.349999999999909,0.5000000000004547,0.9500000000002728,0.5,1.5499999999998195,0.349999999999909,1.7000000000002728,1.5499999999997272,0.3999999999996362,14.174999,87.47659,16.726421,0.0,26.5,0.00941
2025-06-01 05:45:00,0.4750000000001364,0.6500000000003183,0.8749999999997726,0.25,1.8750000000000888,0.3249999999998181,1.7000000000000457,1.6249999999995453,0.449999999999477,14.537499,87.50972,16.740948,0.0,35.25,0.00941
2025-06-01 06:00:00,0.6000000000003638,0.8000000000001819,0.7999999999992724,0.0,2.200000000000358,0.2999999999997271,1.699999999999818,1.6999999999993634,0.4999999999993179,14.9,87.54285,16.755476,0.0,44.0,0.00217
2025-06-01 06:15:00,0.8750000000002274,1.275000000000091,0.9749999999994544,0.0,2.1250000000001776,0.2499999999998863,1.824999999999818,1.999999999999659,0.974999999999568,15.025,87.129745,16.594044,0.0,45.25,0.00217
2025-06-01 06:30:00,1.150000000000091,1.75,1.1499999999996362,0.0,2.049999999999997,0.2000000000000454,1.949999999999818,2.2999999999999545,1.449999999999818,15.15,86.71665,16.432613,0.0,46.5,0.00217
2025-06-01 06:45:00,1.4249999999999543,2.224999999999909,1.324999999999818,0.0,1.974999999999817,0.1500000000002046,2.074999999999818,2.60000000000025,1.9250000000000684,15.275,86.30356,16.271181,0.0,47.75,0.00217
2025-06-01 07:00:00,1.699999999999818,2.699999999999818,1.5,0.0,1.899999999999636,0.1000000000003638,2.199999999999818,2.9000000000005457,2.4000000000003183,15.4,85.89046,16.109749,0.0,49.0,0.00022
2025-06-01 07:15:00,2.099999999999909,2.6249999999997726,1.724999999999909,0.0250000000000909,1.574999999999818,0.1250000000002273,2.3749999999997726,3.1750000000004093,2.22500000000025,15.775,85.1763,16.23501,0.0,105.0,0.00022
2025-06-01 07:30:00,2.5,2.549999999999727,1.949999999999818,0.0500000000001819,1.25,0.1500000000000909,2.549999999999727,3.450000000000273,2.050000000000182,16.15,84.46214,16.360271,0.0,161.0,0.00022
2025-06-01 07:45:00,2.900000000000091,2.4749999999996817,2.174999999999727,0.0750000000002728,0.925000000000182,0.1749999999999545,2.7249999999996817,3.725000000000136,1.8750000000001137,16.525,83.74799,16.48553,0.0,217.0,0.00022
2025-06-01 08:00:00,3.300000000000182,2.399999999999636,2.399999999999636,0.1000000000003638,0.6000000000003638,0.1999999999998181,2.899999999999636,4.0,1.7000000000000457,16.9,83.03384,16.610792,0.0,273.0,-0.0006
2025-06-01 08:15:00,3.375,2.899999999999636,2.6249999999997726,0.0750000000002728,0.6000000000003638,0.1749999999998408,3.174999999999727,4.225000000000023,1.675000000000125,17.2375,82.80849,15.845969,0.0,258.75,-0.0006
2025-06-01 08:30:00,3.449999999999818,3.399999999999636,2.849999999999909,0.0500000000001819,0.6000000000003638,0.1499999999998635,3.449999999999818,4.4500000000000455,1.6500000000002046,17.575,82.583145,15.081146,0.0,244.5,-0.0006
2025-06-01 08:45:00,3.524999999999636,3.899999999999636,3.075000000000045,0.0250000000000909,0.6000000000003638,0.1249999999998863,3.724999999999909,4.675000000000068,1.6250000000002842,17.9125,82.357796,14.316323,0.0,230.25,-0.0006
2025-06-01 09:00:00,3.5999999999994543,4.399999999999636,3.300000000000182,0.0,0.6000000000003638,0.099999999999909,4.0,4.900000000000091,1.6000000000003638,18.25,82.13245,13.5515,0.0,216.0,-0.00206
2025-06-01 09:15:00,3.574999999999818,4.824999999999818,3.450000000000273,0.0500000000001819,0.650000000000091,0.0749999999999317,4.125,4.975000000000136,1.6500000000002617,18.6375,81.15794,14.150635,0.0,233.75,-0.00206
2025-06-01 09:30:00,3.550000000000182,5.25,3.600000000000364,0.1000000000003638,0.6999999999998181,0.0499999999999545,4.25,5.050000000000182,1.7000000000001592,19.025,80.18344,14.74977,0.0,251.5,-0.00206
2025-06-01 09:45:00,3.5250000000005457,5.675000000000182,3.750000000000455,0.1500000000005457,0.7499999999995453,0.0249999999999772,4.375,5.125000000000227,1.7500000000000568,19.412498,79.20895,15.348906,0.0,269.25,-0.00206
2025-06-01 10:00:00,3.500000000000909,6.100000000000364,3.9000000000005457,0.2000000000007276,0.7999999999992724,0.0,4.5,5.200000000000273,1.7999999999999543,19.8,78.23444,15.94804,0.0,287.0,-0.00548
