timestamp,home_1,home_2,home_3,home_4,home_5,home_6,home_7,home_8,home_9,home_10,home_11,home_12,home_13,home_14,home_15,home_16,home_17,home_18,home_19,home_20,temperature_2m,relative_humidity_2m,wind_speed_10m,precipitation,direct_radiation
2020-01-01 01:00:00,897.3333333333334,422.73333333333335,322.6,152.73333333333332,618.0,695.6666666666666,582.6,352.4,990.7333333333333,546.9333333333333,93.8,668.6666666666666,691.9333333333333,345.8666666666667,458.8666666666667,1766.6666666666667,349.6666666666667,1146.6666666666667,2867.6666666666665,953.9333333333333,7.0,93.35223,5.00128,0.0,0.0
2020-01-01 01:15:00,1155.2,805.0,200.4,183.86666666666667,316.6666666666667,584.4666666666667,752.0,306.46666666666664,1014.8,424.85714285714283,101.13333333333334,378.73333333333335,695.6666666666666,421.1333333333333,159.06666666666666,1210.7333333333333,328.06666666666666,1236.4,3549.133333333333,897.7333333333333,6.9625,93.43111,5.749284,0.0,0.0
2020-01-01 01:30:00,1123.0666666666666,298.1333333333333,232.4,153.26666666666668,184.73333333333332,648.6,761.1428571428571,286.3333333333333,872.0666666666667,398.4,146.33333333333334,350.8666666666667,596.2666666666667,493.26666666666665,144.0,884.6666666666666,285.73333333333335,1207.1333333333334,3461.5333333333333,779.0,6.925,93.50998,6.497288,0.0,0.0
2020-01-01 01:45:00,1104.3333333333333,269.06666666666666,101.6,144.6,232.13333333333333,730.2,706.0,308.3333333333333,857.9333333333333,337.4,50.0,313.8666666666667,341.8,215.13333333333333,142.93333333333334,742.0,239.86666666666667,1168.1333333333334,3553.5333333333333,740.8666666666667,6.8875,93.58885,7.2452927,0.0,0.0
2020-01-01 02:00:00,1134.0666666666666,143.53333333333333,115.6,185.73333333333332,254.66666666666666,898.5333333333333,705.3333333333334,353.53333333333336,878.7333333333333,291.8,44.333333333333336,167.2,363.3333333333333,339.06666666666666,143.66666666666666,443.1333333333333,476.1333333333333,1274.8,3332.8,803.4666666666667,6.85,93.66773,7.9932966,0.0,0.0
2020-01-01 02:15:00,1093.7333333333333,143.0,129.4,130.13333333333333,298.3333333333333,748.0,723.0,290.8666666666667,771.9333333333333,200.73333333333332,41.8,164.33333333333334,336.4,260.35714285714283,142.53333333333333,68.13333333333334,393.8,1151.8,3269.6,684.8,6.85,93.66773,8.088319,0.0,0.0
2020-01-01 02:30:00,1043.6666666666667,144.53333333333333,78.93333333333334,171.73333333333332,221.13333333333333,2080.6666666666665,737.7333333333333,838.7333333333333,790.3333333333334,180.53333333333333,39.6,159.33333333333334,403.53846153846155,192.26666666666668,132.78571428571428,153.21428571428572,362.06666666666666,1284.0,3354.0,582.8666666666667,6.85,93.66773,8.183342,0.0,0.0
2020-01-01 02:45:00,1068.3333333333333,145.73333333333332,150.53333333333333,149.8,184.06666666666666,574.0666666666667,753.9333333333333,396.93333333333334,852.8,170.93333333333334,38.8,136.4,331.2,254.66666666666666,131.4,94.4,211.66666666666666,1295.2666666666667,3406.6666666666665,419.46666666666664,6.85,93.66773,8.278364,0.0,0.0
2020-01-01 03:00:00,1133.8,183.4,55.92857142857143,140.06666666666666,181.66666666666666,390.06666666666666,708.4666666666667,384.8,924.9333333333333,196.86666666666667,129.4,151.6,211.53333333333333,286.26666666666665,132.6,55.86666666666667,112.13333333333334,1245.8666666666666,3384.3333333333335,392.46666666666664,6.85,93.66773,8.373386,0.0,0.0
2020-01-01 03:15:00,783.4666666666667,224.33333333333334,192.86666666666667,189.26666666666668,187.2,1218.6666666666667,727.6666666666666,300.6666666666667,811.4666666666667,236.46666666666667,78.0,178.06666666666666,143.4,215.86666666666667,136.53333333333333,159.8,718.5333333333333,1273.9333333333334,3276.0,318.6,6.8125,93.82843,8.0732765,0.0,0.0
2020-01-01 03:30:00,920.9333333333333,222.8,128.8,133.4,254.6,2278.9333333333334,732.5333333333333,141.66666666666666,758.8,162.4,38.733333333333334,110.46666666666667,98.26666666666667,311.0,142.4,97.06666666666666,228.06666666666666,1251.8666666666666,3333.3333333333335,496.0,6.7749996,93.98913,7.7731676,0.0,0.0
2020-01-01 03:45:00,1043.4,220.6,219.4,162.33333333333334,248.6,1335.0,1195.4,203.4,598.4666666666667,166.46666666666667,37.8,88.13333333333334,93.46666666666667,186.93333333333334,247.53333333333333,61.53333333333333,106.93333333333334,1222.3333333333333,3306.2,524.3333333333334,6.7374997,94.149826,7.473058,0.0,0.0
2020-01-01 04:00:00,204.33333333333334,217.0,127.0,247.13333333333333,215.0,351.8666666666667,844.9333333333333,127.4,442.73333333333335,201.8,37.8,96.66666666666667,86.33333333333333,214.86666666666667,238.42857142857142,157.93333333333334,232.0,404.06666666666666,3268.4666666666667,384.8,6.7,94.310524,7.172949,0.0,0.0
2020-01-01 04:15:00,139.93333333333334,260.6,186.33333333333334,389.3333333333333,181.92857142857142,367.26666666666665,786.3333333333334,126.2,563.8,209.06666666666666,38.0,122.26666666666667,94.06666666666666,312.46666666666664,227.73333333333332,100.33333333333333,358.1333333333333,217.93333333333334,2261.9333333333334,423.2,6.75,94.47603,7.9411564,0.0,0.0
2020-01-01 04:30:00,118.53333333333333,266.2,155.06666666666666,1616.1333333333334,180.93333333333334,347.2307692307692,915.3333333333334,165.86666666666667,419.3333333333333,207.86666666666667,53.0,88.0,69.2,235.53333333333333,224.06666666666666,66.73333333333333,408.8,285.0,403.6666666666667,491.93333333333334,6.8,94.64153,8.709364,0.0,0.0
2020-01-01 04:45:00,156.6,471.0,152.4,354.6,196.4,213.2,721.7333333333333,171.76923076923077,399.8,281.8,134.13333333333333,86.4,100.66666666666667,245.6,218.26666666666668,160.6,218.33333333333334,281.6,150.06666666666666,499.26666666666665,6.85,94.80704,9.477572,0.0,0.0
2020-01-01 05:00:00,194.33333333333334,1864.6,185.6,965.1333333333333,302.1333333333333,214.06666666666666,472.0,124.8,585.7333333333333,220.46666666666667,56.46666666666667,127.4,62.733333333333334,236.66666666666666,210.4,105.0,242.06666666666666,208.4,210.4,377.2,6.9,94.97254,10.24578,0.0,0.0
2020-01-01 05:15:00,245.73333333333332,218.2,120.2,389.8666666666667,250.13333333333333,118.53333333333333,449.0,125.33333333333333,419.53333333333336,212.13333333333333,37.8,85.2,98.73333333333333,153.66666666666666,213.0,74.6,100.53333333333333,326.3333333333333,294.6666666666667,313.1333333333333,6.9875,95.22212,11.157215,0.0,0.0
2020-01-01 05:30:00,238.6,216.86666666666667,220.93333333333334,271.6666666666667,210.46666666666667,230.73333333333332,403.2,197.8,410.3333333333333,212.66666666666666,38.733333333333334,84.46666666666667,127.66666666666667,187.73333333333332,212.8,127.8,174.06666666666666,291.2,321.1333333333333,415.06666666666666,7.075,95.471695,12.068651,0.0,0.0
2020-01-01 05:45:00,143.73333333333332,213.53333333333333,133.0,266.0,188.26666666666668,174.73333333333332,372.8,134.73333333333332,486.93333333333334,209.86666666666667,39.0,113.06666666666666,151.06666666666666,308.6666666666667,209.8,120.0,261.0,415.2,211.06666666666666,409.46666666666664,7.1625,95.72127,12.980087,0.0,0.0
2020-01-01 06:00:00,143.13333333333333,214.8,236.8,1288.0,387.53333333333336,189.4,342.26666666666665,124.8,399.0,207.26666666666668,39.666666666666664,105.8,113.46666666666667,209.13333333333333,214.26666666666668,107.2,438.6,291.06666666666666,199.06666666666666,312.73333333333335,7.25,95.97085,13.891522,0.0,0.0
2020-01-01 06:15:00,223.0,213.5,131.6,1293.7333333333333,312.0,224.46666666666667,375.6666666666667,155.2,573.7333333333333,286.06666666666666,89.06666666666666,91.66666666666667,76.0,287.2,212.53333333333333,122.2,506.2,279.26666666666665,258.93333333333334,338.3333333333333,7.2875,96.22014,14.001727,0.0,0.0
2020-01-01 06:30:00,408.4,214.4,147.73333333333332,211.6,364.26666666666665,136.8,429.46666666666664,180.46666666666667,666.8,221.33333333333334,123.6,96.8,92.86666666666666,2939.4,137.2,160.0,459.3333333333333,321.4,360.93333333333334,415.53333333333336,7.325,96.46944,14.111931,0.0,0.0
2020-01-01 06:45:00,320.46666666666664,215.53333333333333,85.66666666666667,231.6,290.73333333333335,250.46666666666667,460.6,125.26666666666667,499.6666666666667,215.33333333333334,38.2,126.2,64.93333333333334,3088.866666666667,129.13333333333333,116.73333333333333,454.8,255.93333333333334,128.13333333333333,321.0,7.3625,96.718735,14.222136,0.0,0.0
2020-01-01 07:00:00,148.0,221.6,211.46666666666667,198.8,218.33333333333334,164.66666666666666,413.53333333333336,128.4,450.0,217.6,38.266666666666666,84.53333333333333,130.93333333333334,3133.0666666666666,140.33333333333334,130.26666666666668,455.26666666666665,173.6,106.86666666666666,272.3333333333333,7.4,96.968025,14.33234,0.0,0.0
2020-01-01 07:15:00,122.8,238.66666666666666,215.66666666666666,236.8,198.73333333333332,190.13333333333333,462.8666666666667,186.13333333333333,353.2,284.3333333333333,38.06666666666667,84.66666666666667,71.6,3221.9333333333334,189.33333333333334,136.26666666666668,304.1333333333333,97.06666666666666,185.0,505.46666666666664,7.4625,97.05257,14.50992,0.0,0.0
2020-01-01 07:30:00,80.06666666666666,272.4,178.86666666666667,219.26666666666668,196.53333333333333,224.86666666666667,459.2,151.73333333333332,530.4,253.86666666666667,38.13333333333333,82.2,97.0,275.0,257.3333333333333,144.73333333333332,186.6,145.73333333333332,250.0,534.1333333333333,7.525,97.1371,14.6875,0.0,0.0
2020-01-01 07:45:00,80.13333333333334,242.2,286.06666666666666,853.6666666666666,253.2,136.33333333333334,430.53333333333336,128.2,485.53333333333336,259.2,37.86666666666667,36.93333333333333,81.46666666666667,239.13333333333333,305.1333333333333,125.46666666666667,89.13333333333334,119.46666666666667,301.6666666666667,359.46666666666664,7.5875,97.221634,14.865079,0.0,0.0
2020-01-01 08:00:00,67.93333333333334,160.86666666666667,234.4,716.2666666666667,289.46666666666664,238.2,416.46666666666664,149.46666666666667,360.2,266.8666666666667,100.2,43.46666666666667,781.4,178.06666666666666,312.2,686.3333333333334,257.3333333333333,130.73333333333332,412.6,505.6,7.65,97.306175,15.042659,0.0,0.0
2020-01-01 08:15:00,409.2,139.53333333333333,314.2,783.3333333333334,245.0,171.86666666666667,424.8666666666667,202.73333333333332,564.0666666666667,293.26666666666665,108.33333333333333,54.06666666666667,350.53333333333336,93.13333333333334,304.6,374.6,319.53333333333336,161.66666666666666,409.6666666666667,702.2666666666667,7.775,97.143616,15.695665,0.0,0.0
2020-01-01 08:30:00,173.93333333333334,140.0,227.6,465.8,261.46666666666664,175.6,341.46666666666664,131.93333333333334,321.73333333333335,317.3333333333333,37.6,65.8,337.8,125.26666666666667,302.73333333333335,234.6,434.6,184.66666666666666,328.4,1541.3333333333333,7.8999996,96.981064,16.348673,0.0,0.0
2020-01-01 08:45:00,233.46666666666667,140.2,330.2,530.6,473.2,231.53333333333333,417.6,131.66666666666666,350.53333333333336,242.06666666666666,37.46666666666667,44.06666666666667,324.46666666666664,152.66666666666666,303.26666666666665,400.8666666666667,303.93333333333334,171.53333333333333,395.06666666666666,610.9333333333333,8.025,96.81851,17.001678,0.0,0.0
2020-01-01 09:00:00,244.6,141.33333333333334,488.73333333333335,664.1333333333333,1351.6,132.26666666666668,399.93333333333334,163.53333333333333,580.3333333333334,235.66666666666666,44.4,48.266666666666666,260.4,104.53333333333333,311.46666666666664,284.26666666666665,913.5333333333333,103.53333333333333,322.2,1625.0666666666666,8.15,96.65595,17.654686,0.0,0.0
2020-01-01 09:15:00,159.86666666666667,137.4,2258.6666666666665,353.4,285.46666666666664,220.33333333333334,417.26666666666665,178.26666666666668,274.93333333333334,265.8666666666667,44.333333333333336,83.0,831.5333333333333,256.73333333333335,312.73333333333335,201.46666666666667,1742.5333333333333,138.2,226.46666666666667,1511.6,8.362499,96.74342,17.921015,0.0,0.0
2020-01-01 09:30:00,531.0666666666667,129.2,450.93333333333334,334.1333333333333,328.3333333333333,180.06666666666666,371.0,129.6,395.6666666666667,765.2,44.8,47.46666666666667,531.4666666666667,692.8666666666667,511.26666666666665,244.66666666666666,1887.5333333333333,106.46666666666667,497.3333333333333,1279.8,8.575,96.8309,18.187344,0.0,0.0
2020-01-01 09:45:00,1123.5333333333333,119.4,498.4,290.2,449.06666666666666,157.86666666666667,416.8,125.86666666666666,1196.8666666666666,343.8666666666667,114.8,45.733333333333334,272.3333333333333,124.06666666666666,693.1333333333333,243.2,2016.5333333333333,126.13333333333334,222.2,3295.8,8.7875,96.91837,18.45367,0.0,0.0
2020-01-01 10:00:00,1129.3333333333333,113.73333333333333,282.8,249.73333333333332,339.2,1113.2,438.6,170.8,437.26666666666665,654.0,104.33333333333333,65.33333333333333,258.8666666666667,161.2,1561.3333333333333,188.33333333333334,2068.866666666667,66.33333333333333,260.0,2753.5333333333333,9.0,97.005844,18.72,0.0,0.0
2020-01-01 10:15:00,1096.3333333333333,157.53333333333333,159.13333333333333,249.4,517.7333333333333,1285.8,388.2,254.06666666666666,1592.8,286.8666666666667,719.5333333333333,55.93333333333333,542.7333333333333,194.6,2409.2,238.13333333333333,1452.4666666666667,145.53333333333333,106.26666666666667,3139.6666666666665,9.15,96.84647,19.170788,0.025,2.25
2020-01-01 10:30:00,711.4666666666667,565.2,530.3333333333334,408.06666666666666,373.6666666666667,3706.0666666666666,384.3333333333333,340.26666666666665,1540.5333333333333,359.2,187.53333333333333,41.2,516.9333333333333,118.26666666666667,897.2666666666667,268.8666666666667,2222.5333333333333,94.06666666666666,216.66666666666666,1912.2,9.3,96.6871,19.621578,0.05,4.5
2020-01-01 10:45:00,525.1333333333333,462.4,1112.8,512.3333333333334,314.2,4241.0,645.7333333333333,213.13333333333333,934.2666666666667,771.4666666666667,109.26666666666667,40.46666666666667,388.06666666666666,566.5333333333333,1494.6,851.2666666666667,2656.5333333333333,247.2,330.2,2008.8,9.450001,96.527725,20.072369,0.075,6.75
2020-01-01 11:00:00,351.26666666666665,440.1333333333333,240.6,432.6,397.6666666666667,4562.733333333334,1239.7333333333333,104.86666666666666,489.3333333333333,354.2,560.4,79.2,2270.2,173.53333333333333,2398.733333333333,714.9333333333333,686.4666666666667,121.73333333333333,305.8666666666667,2098.3333333333335,9.6,96.368355,20.523157,0.1,9.0
2020-01-01 11:15:00,2641.6,501.6666666666667,140.06666666666666,235.0,472.73333333333335,2642.9333333333334,2552.9333333333334,1116.2666666666667,460.3333333333333,405.8666666666667,107.26666666666667,43.333333333333336,304.6,145.33333333333334,745.0666666666667,317.46666666666664,327.53333333333336,113.86666666666666,612.7333333333333,1755.4,9.7375,94.726074,20.650248,0.075,14.5
2020-01-01 11:30:00,2252.6666666666665,1384.8,218.86666666666667,236.0,491.26666666666665,2561.3333333333335,2328.733333333333,1141.0,1598.9333333333334,374.0,101.6,79.66666666666667,279.53333333333336,163.86666666666667,411.53333333333336,1127.5333333333333,335.6,128.86666666666667,1247.0,1681.2666666666667,9.875,93.08379,20.77734,0.05,20.0
2020-01-01 11:45:00,2139.4,1579.6666666666667,204.8,373.6666666666667,319.0,1481.2666666666667,1223.0,1064.7333333333333,1264.1333333333334,384.8,37.666666666666664,125.4,1011.8,111.2,391.26666666666665,885.4,370.53333333333336,144.86666666666667,2156.8,1786.7333333333333,10.0125,91.44151,20.90443,0.025,25.5
2020-01-01 12:00:00,5955.466666666666,338.8666666666667,1006.9333333333333,877.0666666666667,389.06666666666666,311.8,826.3333333333334,886.2,2462.4666666666667,367.8,31.466666666666665,91.26666666666667,799.9333333333333,143.33333333333334,919.4,357.06666666666666,903.0666666666667,102.66666666666667,1922.4,3021.9333333333334,10.15,89.79923,21.03152,0.0,31.0
2020-01-01 12:15:00,547.2666666666667,344.2,1159.2666666666667,550.5333333333333,508.0,323.3333333333333,993.6666666666666,786.8666666666667,1628.6,296.6666666666667,32.46666666666667,84.26666666666667,1843.2666666666667,277.53333333333336,2008.8,471.8,3911.2,101.26666666666667,2172.9333333333334,5479.933333333333,10.2125,88.619286,22.26987,0.0,44.75
2020-01-01 12:30:00,525.3333333333334,239.4,486.26666666666665,483.93333333333334,410.46666666666664,249.2,572.6666666666666,941.3333333333334,1328.5333333333333,389.6,33.2,93.46666666666667,2312.6666666666665,244.66666666666666,1082.8666666666666,1286.0,2976.266666666667,125.93333333333334,1360.6666666666667,5543.533333333334,10.275,87.43935,23.508219,0.0,58.5
2020-01-01 12:45:00,101.6,183.4,449.46666666666664,429.73333333333335,1481.6,1801.5333333333333,876.4,1011.8666666666667,851.6666666666666,397.1333333333333,31.866666666666667,115.26666666666667,757.2666666666667,125.93333333333334,260.06666666666666,734.2,2287.8,106.2,979.9333333333333,2058.733333333333,10.3375,86.2594,24.746567,0.0,72.25
2020-01-01 13:00:00,249.4,172.13333333333333,361.46666666666664,528.2,2189.866666666667,1613.4,1004.4666666666667,1132.3333333333333,431.93333333333334,333.1333333333333,1315.4666666666667,590.0666666666667,117.93333333333334,205.46666666666667,1373.8,1207.2,2399.0666666666666,105.6,636.9333333333333,2107.0,10.4,85.07945,25.984917,0.0,86.0
2020-01-01 13:15:00,195.13333333333333,404.1333333333333,373.93333333333334,187.53333333333333,1761.1333333333334,211.8,783.5333333333333,1102.4,1177.1333333333334,286.73333333333335,3521.733333333333,208.6,163.8,78.73333333333333,1686.4,931.2666666666667,2288.0666666666666,139.93333333333334,2091.2,1425.3333333333333,10.362499,85.14783,26.127369,0.0,90.5
2020-01-01 13:30:00,196.13333333333333,2848.3333333333335,157.0,483.26666666666665,257.0,99.53333333333333,419.4,1037.0,2212.4,250.0,588.1333333333333,251.8,1204.6,153.4,935.6666666666666,662.8,1934.0666666666666,98.66666666666667,395.26666666666665,1665.6,10.325,85.2162,26.269821,0.0,95.0
2020-01-01 13:45:00,622.6,633.2,227.93333333333334,200.73333333333332,341.6666666666667,163.66666666666666,841.0,1775.5333333333333,2261.2,315.46666666666664,318.1333333333333,207.13333333333333,1521.6,202.0,163.73333333333332,602.0666666666667,2137.0666666666666,97.6,382.4,1459.7333333333333,10.2875,85.284584,26.412275,0.0,99.5
2020-01-01 14:00:00,2227.9333333333334,239.93333333333334,201.66666666666666,278.73333333333335,249.2,544.2666666666667,2763.4,1260.9333333333334,568.7333333333333,299.8,36.93333333333333,207.13333333333333,150.8,252.66666666666666,119.93333333333334,374.8666666666667,527.4666666666667,86.53333333333333,927.1333333333333,751.0,10.25,85.35296,26.554728,0.0,104.0
2020-01-01 14:15:00,2567.6,306.0,232.6,200.46666666666667,225.46666666666667,238.4,1823.0666666666666,1297.8666666666666,594.4,253.0,115.86666666666666,223.46666666666667,136.4,112.86666666666666,120.8,221.26666666666668,559.0666666666667,143.46666666666667,2698.9333333333334,733.5333333333333,10.075,85.77562,26.333872,0.0,94.0
2020-01-01 14:30:00,3690.4,154.6,677.8,192.4,456.93333333333334,335.06666666666666,1106.0,2592.866666666667,2426.0666666666666,267.2,76.8,224.4,174.8,257.0,119.93333333333334,392.4,711.0666666666667,79.26666666666667,1746.6,1256.0,9.9,86.19828,26.113018,0.0,84.0
2020-01-01 14:45:00,1092.8,158.8,2262.3333333333335,220.33333333333334,3421.733333333333,486.3333333333333,637.4,1223.2,2360.133333333333,364.6666666666667,32.93333333333333,207.4,139.26666666666668,107.33333333333333,122.06666666666666,270.46666666666664,218.26666666666668,198.93333333333334,1314.8,684.2,9.725,86.62094,25.892162,0.0,74.0
2020-01-01 15:00:00,589.6,157.4,1272.9333333333334,276.2,4638.733333333334,672.2,706.2666666666667,1225.2,1030.4,372.2,33.46666666666667,491.53333333333336,124.46666666666667,87.46666666666667,126.53333333333333,216.86666666666667,230.93333333333334,131.4,1308.5333333333333,864.2,9.55,87.0436,25.671307,0.0,64.0
2020-01-01 15:15:00,622.3333333333334,158.8,216.06666666666666,189.66666666666666,3162.2,644.9333333333333,1077.8666666666666,179.73333333333332,1947.2666666666667,792.3333333333334,34.2,234.6,1313.7333333333333,133.6,126.73333333333333,154.2,269.2,155.4,773.4,966.2666666666667,9.4625,87.184494,25.838257,0.0,50.25
2020-01-01 15:30:00,2127.4666666666667,159.6,435.53333333333336,138.86666666666667,3659.0,1439.8,2090.3333333333335,433.26666666666665,1798.2666666666667,1505.4,35.266666666666666,191.8,316.4,191.93333333333334,125.06666666666666,827.0,466.06666666666666,131.2,292.6,530.8,9.375,87.325386,26.005207,0.0,36.5
