feature,importance,normalized_importance,cumulative_importance,selected,household,country,day
lag1,34.796135725082436,0.687647172917032,0.687647172917032,1,home_28,Germany,day2
lag2,1.630683703623734,0.0322258496626806,0.7198730225797126,1,home_28,Germany,day2
sin_2880.0_2,1.473855328602363,0.029126580549332454,0.7489996031290451,1,home_28,Germany,day2
direct_radiation_window_16_std,0.758811778579755,0.01499576787603984,0.763995371005085,1,home_28,Germany,day2
direct_radiation_window_16_mean,0.6968734251035187,0.013771731563514253,0.7777671025685993,1,home_28,Germany,day2
lag5,0.5944919649445097,0.011748451674227252,0.7895155542428265,1,home_28,Germany,day2
lag10,0.5321252114536662,0.01051594924749721,0.8000315034903237,1,home_28,Germany,day2
lag8,0.5030724798048596,0.009941804206172461,0.8099733076964961,1,home_28,Germany,day2
direct_radiation_window_8_mean,0.4626180155303331,0.009142336178744387,0.8191156438752405,1,home_28,Germany,day2
lag11,0.4473912767419904,0.00884142276803475,0.8279570666432753,1,home_28,Germany,day2
direct_radiation_window_2_std,0.41758328173047515,0.008252352083234021,0.8362094187265093,1,home_28,Germany,day2
direct_radiation_window_4_std,0.3162454160250661,0.00624969588565117,0.8424591146121605,1,home_28,Germany,day2
hour_cos,0.3099413985800794,0.006125114816985549,0.848584229429146,1,home_28,Germany,day2
lag9,0.29123666033262907,0.005755468587368716,0.8543396980165148,1,home_28,Germany,day2
lag28,0.2706824429935352,0.00534927263628896,0.8596889706528037,1,home_28,Germany,day2
lag17,0.25962505539793596,0.005130754655440853,0.8648197253082446,1,home_28,Germany,day2
direct_radiation_window_8_std,0.2194526130394962,0.004336859993251663,0.8691565853014962,1,home_28,Germany,day2
direct_radiation_window_2_mean,0.20973664814765414,0.004144851436818189,0.8733014367383144,1,home_28,Germany,day2
cos_96.0_1,0.20928432451943876,0.004135912540078524,0.8774373492783929,1,home_28,Germany,day2
direct_radiation_window_4_mean,0.19947322220425862,0.00394202386164777,0.8813793731400407,1,home_28,Germany,day2
lag6,0.19780928642535117,0.003909140878798142,0.8852885140188388,1,home_28,Germany,day2
lag64,0.18906585635467366,0.003736351721484757,0.8890248657403236,1,home_28,Germany,day2
