feature,importance,normalized_importance,cumulative_importance,selected,household,country,day
lag1,211.80702561085513,0.441818794364935,0.441818794364935,1,home_19,Ireland,day5
lag2,63.19198340449249,0.13181529668707542,0.5736340910520104,1,home_19,Ireland,day5
lag3,34.53812152510447,0.07204478306535084,0.6456788741173611,1,home_19,Ireland,day5
lag4,15.388044159688922,0.032098685577876804,0.6777775596952379,1,home_19,Ireland,day5
hour,13.251396379463461,0.027641745853997566,0.7054193055492355,1,home_19,Ireland,day5
lag10,10.2322428036122,0.021343943460341634,0.7267632490095771,1,home_19,Ireland,day5
lag5,8.88122026991407,0.01852577845718899,0.7452890274667661,1,home_19,Ireland,day5
hour_sin,8.308945643384153,0.017332042391022668,0.7626210698577888,1,home_19,Ireland,day5
lag96,8.118194299018546,0.016934144687922193,0.779555214545711,1,home_19,Ireland,day5
lag7,7.709291378612443,0.016081193777606088,0.7956364083233171,1,home_19,Ireland,day5
lag11,7.652500802892314,0.015962731495141217,0.8115991398184583,1,home_19,Ireland,day5
rolling_mean_lag4_window_size4,7.3819406870423565,0.015398356711805705,0.826997496530264,1,home_19,Ireland,day5
lag9,5.84784533504195,0.012198311024431049,0.839195807554695,1,home_19,Ireland,day5
lag12,5.314686536179397,0.011086168605929338,0.8502819761606244,1,home_19,Ireland,day5
sin_2880.0_2,4.669674475974636,0.009740705914271083,0.8600226820748955,1,home_19,Ireland,day5
lag95,4.580326976893048,0.009554331528388926,0.8695770136032844,1,home_19,Ireland,day5
rolling_std_lag4_window_size4,4.281564986240698,0.008931129053724063,0.8785081426570085,1,home_19,Ireland,day5
lag8,3.646660521233309,0.007606750296893522,0.886114892953902,1,home_19,Ireland,day5
direct_radiation_window_16_std,3.6216462814092436,0.007554571851683073,0.8936694648055851,1,home_19,Ireland,day5
lag6,3.355822025662826,0.007000075834149559,0.9006695406397346,1,home_19,Ireland,day5
direct_radiation_Exp_weighted_96_SL.win,3.2600193173030902,0.006800236206628607,0.9074697768463632,0,home_19,Ireland,day5
direct_radiation_window_16_mean,3.0583962150483783,0.006379660563788697,0.9138494374101519,0,home_19,Ireland,day5
direct_radiation_window_8_mean,2.6397323073230154,0.005506348725232515,0.9193557861353844,0,home_19,Ireland,day5
cos_2880.0_2,2.6101330998029995,0.0054446062681873094,0.9248003924035717,0,home_19,Ireland,day5
hour_cos,2.4016380435443465,0.0050096960751869575,0.9298100884787587,0,home_19,Ireland,day5
direct_radiation_window_4_mean,1.9370685327915909,0.00404062745932056,0.9338507159380792,0,home_19,Ireland,day5
precipitation_weighted_96_mean,1.9190809903899662,0.004003106351252713,0.9378538222893319,0,home_19,Ireland,day5
lag13,1.5481655529962837,0.0032293954184449175,0.9410832177077768,0,home_19,Ireland,day5
direct_radiation,1.5051818063819042,0.0031397334865440165,0.9442229511943209,0,home_19,Ireland,day5
lag14,1.432706426464358,0.0029885534919996343,0.9472115046863205,0,home_19,Ireland,day5
lag89,1.1211273786328662,0.0023386152811906862,0.9495501199675113,0,home_19,Ireland,day5
direct_radiation_weighted_96_mean,1.0982435602535474,0.0022908807878817042,0.951841000755393,0,home_19,Ireland,day5
lag15,1.0928344680521036,0.0022795976938098325,0.9541205984492028,0,home_19,Ireland,day5
relative_humidity_2m_window_4_mean,1.0138165111231388,0.0021147702129326053,0.9562353686621354,0,home_19,Ireland,day5
direct_radiation_window_2_mean,0.9935481255623813,0.0020724913808383852,0.9583078600429739,0,home_19,Ireland,day5
precipitation_Exp_weighted_96_SL.win,0.8664197844192018,0.0018073080600703173,0.9601151681030442,0,home_19,Ireland,day5
relative_humidity_2m_weighted_96_mean,0.7729842347655336,0.0016124062064620534,0.9617275743095063,0,home_19,Ireland,day5
direct_radiation_weighted_96_std,0.7411292822261316,0.0015459583788467002,0.963273532688353,0,home_19,Ireland,day5
direct_radiation_window_2_std,0.7248271785619522,0.001511953011150574,0.9647854856995036,0,home_19,Ireland,day5
direct_radiation_window_8_std,0.7127472041249916,0.0014867547925064817,0.9662722404920101,0,home_19,Ireland,day5
lag41,0.6933263517393243,0.0014462438719559073,0.967718484363966,0,home_19,Ireland,day5
relative_humidity_2m,0.6877621990074203,0.001434637329422286,0.9691531216933883,0,home_19,Ireland,day5
