feature,importance,normalized_importance,cumulative_importance,selected,household,country,day
lag1,82.35325327300987,0.6468670654694669,0.6468670654694669,1,home_6,Germany,day5
lag2,5.735530353110062,0.045051355483527726,0.6919184209529946,1,home_6,Germany,day5
lag3,1.923482816464923,0.015108543202814689,0.7070269641558093,1,home_6,Germany,day5
rolling_std_lag4_window_size4,1.761313646602241,0.013834739304977995,0.7208617034607874,1,home_6,Germany,day5
sin_2880.0_2,1.572999124881426,0.012355569300035969,0.7332172727608234,1,home_6,Germany,day5
rolling_mean_lag4_window_size4,1.5610634004896724,0.012261816755908168,0.7454790895167316,1,home_6,Germany,day5
lag15,1.3343210480262768,0.010480804417884236,0.7559598939346158,1,home_6,Germany,day5
direct_radiation_window_16_mean,1.134145030732259,0.008908464920195147,0.764868358854811,1,home_6,Germany,day5
lag7,1.109969956280554,0.008718574917717183,0.7735869337725282,1,home_6,Germany,day5
lag95,1.1037831581960404,0.008669978951407096,0.7822569127239353,1,home_6,Germany,day5
lag31,1.0106903622412915,0.007938755091483007,0.7901956678154183,1,home_6,Germany,day5
lag84,1.0015630166107712,0.00786706175759652,0.7980627295730148,1,home_6,Germany,day5
lag14,0.8932294192231325,0.007016124685304084,0.8050788542583189,1,home_6,Germany,day5
direct_radiation_window_16_std,0.8728211298668839,0.00685582196838088,0.8119346762266998,1,home_6,Germany,day5
lag90,0.7919869284261836,0.006220886727848608,0.8181555629545484,1,home_6,Germany,day5
hour,0.7346721592439394,0.00577069156159245,0.8239262545161409,1,home_6,Germany,day5
lag96,0.7284544792342444,0.005721853024412066,0.829648107540553,1,home_6,Germany,day5
direct_radiation_window_8_std,0.7268330796863551,0.005709117280214813,0.8353572248207678,1,home_6,Germany,day5
lag94,0.6900481314676995,0.0054201794354794604,0.8407774042562473,1,home_6,Germany,day5
lag12,0.6578893962088728,0.005167579497051716,0.845944983753299,1,home_6,Germany,day5
lag91,0.5960784949240633,0.004682068181602183,0.8506270519349012,1,home_6,Germany,day5
lag26,0.5769772642568796,0.0045320321291395654,0.8551590840640407,1,home_6,Germany,day5
lag16,0.5674245443707037,0.004456997572101032,0.8596160816361418,1,home_6,Germany,day5
direct_radiation,0.5447625828676109,0.004278992745908064,0.8638950743820498,1,home_6,Germany,day5
direct_radiation_window_8_mean,0.5427011955935199,0.004262800992895383,0.8681578753749452,1,home_6,Germany,day5
temperature_2m_window_2_mean,0.5033208782798738,0.0039534770829645115,0.8721113524579097,1,home_6,Germany,day5
direct_radiation_Exp_weighted_96_SL.win,0.4925194238484664,0.0038686339850521117,0.8759799864429618,1,home_6,Germany,day5
lag45,0.47249108532603257,0.003711315700086654,0.8796913021430485,1,home_6,Germany,day5
direct_radiation_window_4_std,0.4694236764368725,0.0036872218639858742,0.8833785240070343,1,home_6,Germany,day5
temperature_2m_window_8_std,0.4628122177481487,0.0036352902801021197,0.8870138142871364,1,home_6,Germany,day5
lag78,0.4503295739084365,0.0035372418015177103,0.8905510560886541,1,home_6,Germany,day5
direct_radiation_window_4_mean,0.45005458286680095,0.003535081806119065,0.8940861378947732,1,home_6,Germany,day5
hour_cos,0.44964735518425414,0.0035318831203899935,0.8976180210151632,1,home_6,Germany,day5
lag30,0.4477592662029565,0.0035170525881385428,0.9011350736033017,1,home_6,Germany,day5
lag87,0.3571627430263334,0.0028054364131864682,0.9039405100164881,0,home_6,Germany,day5
lag83,0.3564358505219275,0.0027997268291378814,0.906740236845626,0,home_6,Germany,day5
direct_radiation_window_2_mean,0.3456821700833643,0.002715258985648697,0.9094554958312747,0,home_6,Germany,day5
lag8,0.3445595121333895,0.0027064407492735205,0.9121619365805482,0,home_6,Germany,day5
lag28,0.3261828257950242,0.0025620958364460504,0.9147240324169943,0,home_6,Germany,day5
wind_speed_10m_weighted_96_std,0.3205566750738626,0.0025179036344109727,0.9172419360514052,0,home_6,Germany,day5
lag44,0.3054890560485319,0.002399550732550301,0.9196414867839555,0,home_6,Germany,day5
lag29,0.2942567137563401,0.002311323103305204,0.9219528098872607,0,home_6,Germany,day5
lag85,0.2935947167315248,0.002306123259270237,0.924258933146531,0,home_6,Germany,day5
wind_speed_10m_window_8_mean,0.29191001135171746,0.00229289026139942,0.9265518234079304,0,home_6,Germany,day5
lag4,0.28671031015754805,0.002252047728541124,0.9288038711364716,0,home_6,Germany,day5
lag93,0.28291394128956426,0.002222228068825542,0.9310260992052971,0,home_6,Germany,day5
wind_speed_10m_Exp_weighted_96_SL.win,0.27852085160637896,0.002187721295640935,0.933213820500938,0,home_6,Germany,day5
temperature_2m_window_4_mean,0.2767732178101596,0.002173994008614058,0.9353878145095521,0,home_6,Germany,day5
lag60,0.27390744372114567,0.002151483970436047,0.9375392984799882,0,home_6,Germany,day5
temperature_2m_window_16_std,0.2686560687529663,0.0021102355512134965,0.9396495340312017,0,home_6,Germany,day5
lag20,0.2685469678027516,0.002109378586750036,0.9417589126179517,0,home_6,Germany,day5
precipitation_weighted_96_std,0.2627750041893705,0.002064041055854847,0.9438229536738066,0,home_6,Germany,day5
sin_2880.0_1,0.23895831443909402,0.0018769660880101071,0.9456999197618168,0,home_6,Germany,day5
wind_speed_10m_window_8_std,0.23671390604490625,0.0018593367435220357,0.9475592565053388,0,home_6,Germany,day5
lag79,0.2354186250791372,0.0018491625905410012,0.9494084190958798,0,home_6,Germany,day5
temperature_2m,0.23253823560212367,0.0018265377516384254,0.9512349568475182,0,home_6,Germany,day5
lag86,0.2179445942640541,0.0017119078424158247,0.9529468646899341,0,home_6,Germany,day5
sin_672.0_1,0.21427084600904892,0.0016830513412025615,0.9546299160311367,0,home_6,Germany,day5
lag51,0.2097580022798411,0.0016476039257816131,0.9562775199569182,0,home_6,Germany,day5
lag34,0.20720126551811974,0.0016275213092424724,0.9579050412661607,0,home_6,Germany,day5
lag58,0.20478260876371907,0.0016085232814182354,0.959513564547579,0,home_6,Germany,day5
wind_speed_10m_window_16_std,0.20108293163323196,0.0015794631144731728,0.9610930276620522,0,home_6,Germany,day5
temperature_2m_window_8_mean,0.19905877370225653,0.0015635637899314191,0.9626565914519836,0,home_6,Germany,day5
lag40,0.19866184523895072,0.0015604460023510216,0.9642170374543346,0,home_6,Germany,day5
lag52,0.19227294100326162,0.0015102625357573574,0.965727299990092,0,home_6,Germany,day5
wind_speed_10m_window_4_mean,0.18482596991966602,0.0014517681819822621,0.9671790681720742,0,home_6,Germany,day5
lag9,0.18285533282917185,0.0014362892521140353,0.9686153574241883,0,home_6,Germany,day5
lag11,0.1778388831293455,0.0013968861202712116,0.9700122435444595,0,home_6,Germany,day5
relative_humidity_2m,0.17777864853349,0.0013964129904953711,0.9714086565349549,0,home_6,Germany,day5
lag71,0.1618016170227179,0.0012709168494501027,0.972679573384405,0,home_6,Germany,day5
lag18,0.1531652731558438,0.0012030802286546861,0.9738826536130597,0,home_6,Germany,day5
lag21,0.14950502774120195,0.0011743297893439487,0.9750569834024037,0,home_6,Germany,day5
lag42,0.1453057378656922,0.0011413452719039208,0.9761983286743076,0,home_6,Germany,day5
relative_humidity_2m_weighted_96_mean,0.1419068207029568,0.0011146475097214882,0.977312976184029,0,home_6,Germany,day5
cos_672.0_2,0.13601891097632687,0.0010683992470816627,0.9783813754311107,0,home_6,Germany,day5
lag22,0.1345793429970513,0.001057091750689131,0.9794384671817998,0,home_6,Germany,day5
direct_radiation_window_2_std,0.13373123489400313,0.0010504300442231954,0.9804888972260231,0,home_6,Germany,day5
relative_humidity_2m_Exp_weighted_96_SL.win,0.13345263510716449,0.0010482417029083078,0.9815371389289314,0,home_6,Germany,day5
