feature,importance,normalized_importance,cumulative_importance,selected,household,country,day
lag1,29.498207596269005,0.6486818935135794,0.6486818935135794,1,home_10,Portugal,day4
lag2,3.21138254885812,0.07062007770442409,0.7193019712180035,1,home_10,Portugal,day4
lag3,1.1176578676986026,0.024577914422528484,0.743879885640532,1,home_10,Portugal,day4
rolling_mean_lag4_window_size4,1.0896645005953929,0.023962324803428116,0.7678422104439601,1,home_10,Portugal,day4
hour_sin,0.7535422331505742,0.01657081031270494,0.784413020756665,1,home_10,Portugal,day4
lag6,0.5322816994796995,0.011705168850489393,0.7961181896071544,1,home_10,Portugal,day4
hour_cos,0.439193127172507,0.00965809968021401,0.8057762892873684,1,home_10,Portugal,day4
cos_2880.0_2,0.42083408437547404,0.00925437417906924,0.8150306634664377,1,home_10,Portugal,day4
rolling_std_lag4_window_size4,0.38886234854865054,0.008551298032243186,0.8235819614986809,1,home_10,Portugal,day4
direct_radiation_window_16_mean,0.2875083779260308,0.006322468183377507,0.8299044296820585,1,home_10,Portugal,day4
direct_radiation_Exp_weighted_96_SL.win,0.2778648503039619,0.006110401679417267,0.8360148313614757,1,home_10,Portugal,day4
sin_2880.0_2,0.2744968202196219,0.006036336835802948,0.8420511681972787,1,home_10,Portugal,day4
lag95,0.2661894326051879,0.005853652789313157,0.8479048209865918,1,home_10,Portugal,day4
lag93,0.25563030113667085,0.005621451650565907,0.8535262726371577,1,home_10,Portugal,day4
lag66,0.2023170038665853,0.004449062768639887,0.8579753354057976,1,home_10,Portugal,day4
lag9,0.19608906011031876,0.004312106842239056,0.8622874422480367,1,home_10,Portugal,day4
lag15,0.18950252710212112,0.004167265339937481,0.8664547075879742,1,home_10,Portugal,day4
hour,0.18623838838154824,0.004095485124850107,0.8705501927128243,1,home_10,Portugal,day4
direct_radiation_window_16_std,0.17002970287123276,0.003739047169293531,0.8742892398821178,1,home_10,Portugal,day4
direct_radiation_window_4_std,0.16726433552728395,0.0036782352125304288,0.8779674750946482,1,home_10,Portugal,day4
direct_radiation_weighted_96_mean,0.16605232908679,0.0036515825208302826,0.8816190576154785,1,home_10,Portugal,day4
lag10,0.14842093553372707,0.0032638584288508573,0.8848829160443294,1,home_10,Portugal,day4
lag11,0.14787025031509415,0.0032517485564395616,0.8881346646007691,1,home_10,Portugal,day4
relative_humidity_2m_window_16_std,0.14516382416132387,0.0031922327490348963,0.891326897349804,1,home_10,Portugal,day4
lag58,0.1420810079680109,0.0031244399165685087,0.8944513372663725,1,home_10,Portugal,day4
lag64,0.1382844751724292,0.0030409520614306314,0.8974922893278031,1,home_10,Portugal,day4
wind_speed_10m_window_16_std,0.13676758435092323,0.0030075947936326953,0.9004998841214358,1,home_10,Portugal,day4
cos_2880.0_1,0.13363803532129737,0.002938774280258925,0.9034386584016947,0,home_10,Portugal,day4
direct_radiation,0.13350154882962215,0.0029357728668486364,0.9063744312685433,0,home_10,Portugal,day4
temperature_2m_window_16_std,0.13128986789660074,0.0028871367803746345,0.909261568048918,0,home_10,Portugal,day4
lag5,0.1254566392500692,0.0027588608574603104,0.9120204289063784,0,home_10,Portugal,day4
lag68,0.12385694100756268,0.0027236826086934015,0.9147441115150717,0,home_10,Portugal,day4
lag20,0.11954912144100831,0.002628951274790226,0.917373062789862,0,home_10,Portugal,day4
lag94,0.104884657780525,0.0023064716114547983,0.9196795344013168,0,home_10,Portugal,day4
cos_672.0_1,0.10334931823339275,0.00227270864598072,0.9219522430472975,0,home_10,Portugal,day4
lag65,0.10247680394153917,0.00225352157432187,0.9242057646216194,0,home_10,Portugal,day4
lag54,0.10107730724826638,0.002222745868306668,0.926428510489926,0,home_10,Portugal,day4
lag4,0.09946333827552963,0.002187253798292235,0.9286157642882182,0,home_10,Portugal,day4
lag60,0.09620272011536031,0.0021155510022745233,0.9307313152904928,0,home_10,Portugal,day4
lag89,0.09480286258025217,0.002084767361147865,0.9328160826516406,0,home_10,Portugal,day4
wind_speed_10m_Exp_weighted_96_SL.win,0.08617495003367708,0.001895034794193872,0.9347111174458345,0,home_10,Portugal,day4
lag46,0.08494500056817174,0.0018679875254536881,0.9365791049712882,0,home_10,Portugal,day4
lag36,0.08488060000558448,0.0018665713214776971,0.9384456762927659,0,home_10,Portugal,day4
lag79,0.08395601465185223,0.001846239178379965,0.9402919154711459,0,home_10,Portugal,day4
lag35,0.08334753104060724,0.0018328582873605287,0.9421247737585065,0,home_10,Portugal,day4
sin_672.0_1,0.08281563700613788,0.0018211616434779423,0.9439459354019843,0,home_10,Portugal,day4
lag24,0.08070075672349616,0.001774654256823301,0.9457205896588077,0,home_10,Portugal,day4
lag61,0.07794100208149643,0.0017139657264791147,0.9474345553852868,0,home_10,Portugal,day4
lag80,0.07713339134179478,0.0016962059198148674,0.9491307613051017,0,home_10,Portugal,day4
WorkingHour_flag,0.07217689464050636,0.001587209817089214,0.9507179711221909,0,home_10,Portugal,day4
direct_radiation_window_8_mean,0.07087201771343529,0.0015585148520445684,0.9522764859742355,0,home_10,Portugal,day4
lag78,0.07033686447631453,0.0015467465364937846,0.9538232325107293,0,home_10,Portugal,day4
lag84,0.06991699036873342,0.0015375132727351592,0.9553607457834645,0,home_10,Portugal,day4
lag82,0.06988985704077208,0.0015369165958522726,0.9568976623793168,0,home_10,Portugal,day4
relative_humidity_2m_Exp_weighted_96_SL.win,0.06656283014409041,0.0014637534350037116,0.9583614158143205,0,home_10,Portugal,day4
relative_humidity_2m_window_2_mean,0.06557791180430854,0.0014420945361868639,0.9598035103505074,0,home_10,Portugal,day4
lag37,0.06315356405045805,0.0013887817887471843,0.9611922921392546,0,home_10,Portugal,day4
rolling_std_lag96_window_size96,0.06278149565362696,0.0013805997989979673,0.9625728919382526,0,home_10,Portugal,day4
