feature,importance,normalized_importance,cumulative_importance,selected,household,country,day
lag1,42.81247429197,0.5048795023921658,0.5048795023921658,1,home_18,Portugal,day2
lag2,14.164396225539736,0.1670380756147348,0.6719175780069007,1,home_18,Portugal,day2
lag3,6.320405967253658,0.07453536550822576,0.7464529435151264,1,home_18,Portugal,day2
lag4,4.817838614823256,0.05681586973621748,0.8032688132513438,1,home_18,Portugal,day2
sin_2880.0_2,1.2775128830309541,0.015065470504824922,0.8183342837561687,1,home_18,Portugal,day2
lag5,1.0197145599575834,0.012025303095130717,0.8303595868512994,1,home_18,Portugal,day2
hour,0.7109731352282551,0.008384373215158135,0.8387439600664576,1,home_18,Portugal,day2
cos_672.0_1,0.6305175980652507,0.007435576112460173,0.8461795361789177,1,home_18,Portugal,day2
direct_radiation_window_8_mean,0.6028267683887976,0.0071090233369179275,0.8532885595158356,1,home_18,Portugal,day2
lag7,0.5585161449676889,0.006586476442034721,0.8598750359578703,1,home_18,Portugal,day2
hour_cos,0.5295447782953261,0.006244822533190051,0.8661198584910603,1,home_18,Portugal,day2
lag6,0.527922072879619,0.006225686271706446,0.8723455447627668,1,home_18,Portugal,day2
day_of_week,0.5237475981417787,0.006176457471847411,0.8785220022346142,1,home_18,Portugal,day2
cos_2880.0_2,0.46214117825809353,0.005449944483999107,0.8839719467186133,1,home_18,Portugal,day2
direct_radiation_window_2_std,0.44117310230782325,0.005202671885837707,0.889174618604451,1,home_18,Portugal,day2
lag86,0.38746774183525756,0.004569334613942011,0.8937439532183931,1,home_18,Portugal,day2
direct_radiation_window_4_mean,0.3839310436382675,0.004527626993550108,0.8982715802119432,1,home_18,Portugal,day2
direct_radiation_window_2_mean,0.3635498398919367,0.004287275269530951,0.9025588554814742,1,home_18,Portugal,day2
direct_radiation_window_16_std,0.3512644920452203,0.004142396460021728,0.9067012519414959,0,home_18,Portugal,day2
lag94,0.3321826771436349,0.003917368185632578,0.9106186201271285,0,home_18,Portugal,day2
direct_radiation_window_4_std,0.3245698808074735,0.0038275919022110194,0.9144462120293395,0,home_18,Portugal,day2
relative_humidity_2m_Exp_weighted_96_SL.win,0.27761603903402376,0.003273874027642248,0.9177200860569817,0,home_18,Portugal,day2
cos_672.0_2,0.26964392487179795,0.0031798603762987414,0.9208999464332804,0,home_18,Portugal,day2
relative_humidity_2m,0.2540766451182094,0.0029962783576097255,0.9238962247908902,0,home_18,Portugal,day2
direct_radiation_window_8_std,0.23818286071680178,0.0028088459306729783,0.9267050707215632,0,home_18,Portugal,day2
day_of_week_sin,0.2373974163740627,0.002799583332435501,0.9295046540539986,0,home_18,Portugal,day2
rolling_mean_lag96_window_size96,0.227873147990897,0.0026872654166535566,0.9321919194706522,0,home_18,Portugal,day2
direct_radiation,0.22726253442864391,0.00268006456511291,0.9348719840357651,0,home_18,Portugal,day2
rolling_std_lag4_window_size4,0.2227705013679156,0.0026270908593428823,0.937499074895108,0,home_18,Portugal,day2
cos_96.0_1,0.2045755548635043,0.002412521258096494,0.9399115961532045,0,home_18,Portugal,day2
wind_speed_10m_window_8_mean,0.19497628494549418,0.0022993188632411694,0.9422109150164457,0,home_18,Portugal,day2
lag83,0.18768991608586702,0.002213392078000814,0.9444243070944466,0,home_18,Portugal,day2
temperature_2m_weighted_96_mean,0.18554491509700027,0.0021880964825044128,0.946612403576951,0,home_18,Portugal,day2
rolling_std_lag96_window_size96,0.1814489598935552,0.002139793648829513,0.9487521972257805,0,home_18,Portugal,day2
sin_672.0_2,0.16395161944639086,0.0019334507853476055,0.9506856480111281,0,home_18,Portugal,day2
lag84,0.15882898816810212,0.0018730405527344893,0.9525586885638626,0,home_18,Portugal,day2
lag19,0.15873102626625268,0.0018718853063471434,0.9544305738702098,0,home_18,Portugal,day2
relative_humidity_2m_window_16_mean,0.1550550041367842,0.0018285346648763525,0.9562591085350861,0,home_18,Portugal,day2
lag45,0.1524169337209969,0.0017974243938437813,0.9580565329289299,0,home_18,Portugal,day2
lag89,0.1492772291288702,0.0017603984447869512,0.9598169313737168,0,home_18,Portugal,day2
lag53,0.1488150507985324,0.0017549480621754244,0.9615718794358923,0,home_18,Portugal,day2
relative_humidity_2m_weighted_96_std,0.14054265089789625,0.001657393197279294,0.9632292726331716,0,home_18,Portugal,day2
rolling_mean_lag4_window_size4,0.137091296667802,0.0016166920223276771,0.9648459646554993,0,home_18,Portugal,day2
weekend,0.12883880074735998,0.0015193718813474668,0.9663653365368468,0,home_18,Portugal,day2
lag74,0.12624799721829733,0.0014888190198700268,0.9678541555567168,0,home_18,Portugal,day2
lag12,0.11713849273099868,0.001381392337141503,0.9692355478938584,0,home_18,Portugal,day2
lag30,0.11396065631192868,0.0013439167065810733,0.9705794646004394,0,home_18,Portugal,day2
lag40,0.11386564895284437,0.001342796302563988,0.9719222609030034,0,home_18,Portugal,day2
lag24,0.10832777470560587,0.001277489187278185,0.9731997500902816,0,home_18,Portugal,day2
lag70,0.10520555299360694,0.0012406694105569947,0.9744404195008386,0,home_18,Portugal,day2
wind_speed_10m_window_4_mean,0.10391689649271711,0.001225472525450877,0.9756658920262895,0,home_18,Portugal,day2
lag46,0.10018311026800575,0.0011814406828081225,0.9768473327090976,0,home_18,Portugal,day2
wind_speed_10m_window_4_std,0.0977195300431731,0.0011523881419637364,0.9779997208510613,0,home_18,Portugal,day2
lag85,0.09767521848419847,0.0011518655840360454,0.9791515864350974,0,home_18,Portugal,day2
lag25,0.09600611506455152,0.0011321821595694883,0.9802837685946668,0,home_18,Portugal,day2
sin_96.0_2,0.09473956358035593,0.001117245954791091,0.9814010145494579,0,home_18,Portugal,day2
lag76,0.09267845669743338,0.0010929397067959317,0.9824939542562539,0,home_18,Portugal,day2
relative_humidity_2m_window_2_mean,0.09034309198818846,0.0010653991875475746,0.9835593534438014,0,home_18,Portugal,day2
lag15,0.09032999922392264,0.0010652447870272404,0.9846245982308286,0,home_18,Portugal,day2
lag75,0.08147801274947142,0.0009608549660623409,0.985585453196891,0,home_18,Portugal,day2
lag52,0.08086463150089003,0.0009536214757144461,0.9865390746726054,0,home_18,Portugal,day2
wind_speed_10m_expanding_std,0.07242990267430968,0.0008541522961539581,0.9873932269687593,0,home_18,Portugal,day2
lag49,0.06213295389809446,0.0007327223050060686,0.9881259492737654,0,home_18,Portugal,day2
lag92,0.059765898081741396,0.0007048080584585626,0.9888307573322239,0,home_18,Portugal,day2
relative_humidity_2m_window_2_std,0.0589842702213673,0.0006955904672838439,0.9895263477995078,0,home_18,Portugal,day2
day_of_week_cos,0.05737273620944734,0.0006765859480757868,0.9902029337475835,0,home_18,Portugal,day2
cos_96.0_2,0.055068584697221465,0.000649413520222278,0.9908523472678058,0,home_18,Portugal,day2
lag39,0.054568521191788476,0.0006435163648262665,0.9914958636326321,0,home_18,Portugal,day2
temperature_2m_window_4_mean,0.051521225326098374,0.0006075801745977123,0.9921034438072298,0,home_18,Portugal,day2
WorkingHour_flag,0.04988092673079336,0.0005882364400374443,0.9926916802472673,0,home_18,Portugal,day2
wind_speed_10m_window_2_mean,0.04945115267227038,0.0005831681949430737,0.9932748484422104,0,home_18,Portugal,day2
lag81,0.0472387508715542,0.0005570777542780589,0.9938319261964884,0,home_18,Portugal,day2
cos_4.0_2,0.045961523115715865,0.0005420156462248911,0.9943739418427133,0,home_18,Portugal,day2
temperature_2m_window_8_mean,0.042297711835169595,0.0004988090050117259,0.9948727508477251,0,home_18,Portugal,day2
sin_4.0_1,0.04205987526554509,0.0004960042428271399,0.9953687550905522,0,home_18,Portugal,day2
lag37,0.041568914852746275,0.0004902144385000723,0.9958589695290523,0,home_18,Portugal,day2
relative_humidity_2m_expanding_mean,0.04084561890067562,0.00048168474461054636,0.9963406542736628,0,home_18,Portugal,day2
wind_speed_10m_weighted_96_mean,0.03981778117745307,0.0004695636465702533,0.996810217920233,0,home_18,Portugal,day2
sin_96.0_1,0.03291130116706427,0.00038811681948087485,0.997198334739714,0,home_18,Portugal,day2
lag71,0.032044747162979094,0.00037789771017654477,0.9975762324498906,0,home_18,Portugal,day2
wind_speed_10m_window_16_std,0.031782335690706986,0.00037480314076111657,0.9979510355906517,0,home_18,Portugal,day2
wind_speed_10m_window_16_mean,0.02972678291845341,0.000350562391354328,0.998301597982006,0,home_18,Portugal,day2
relative_humidity_2m_window_8_mean,0.028334906450652397,0.00033414825248297234,0.998635746234489,0,home_18,Portugal,day2
sin_4.0_2,0.02103581128856149,0.00024807138833777805,0.9988838176228269,0,home_18,Portugal,day2
lag16,0.015116658081024071,0.0001782679215812443,0.9990620855444081,0,home_18,Portugal,day2
lag67,0.013974802919176455,0.0001648022372111709,0.9992268877816193,0,home_18,Portugal,day2
lag72,0.01385321556620056,0.00016336838029720215,0.9993902561619165,0,home_18,Portugal,day2
temperature_2m_weighted_96_std,0.011870946704686958,0.00013999185434396646,0.9995302480162604,0,home_18,Portugal,day2
lag8,0.010399700696734727,0.000122641725329566,0.9996528897415901,0,home_18,Portugal,day2
temperature_2m_expanding_std,0.00786616766683892,9.276424413787911e-05,0.9997456539857279,0,home_18,Portugal,day2
precipitation_expanding_std,0.007766720253880521,9.15914793958506e-05,0.9998372454651238,0,home_18,Portugal,day2
lag47,0.0071484900321593155,8.430080601458928e-05,0.9999215462711384,0,home_18,Portugal,day2
lag38,0.006376423099027306,7.519596506671987e-05,0.999996742236205,0,home_18,Portugal,day2
expanding_mean_lag1,0.00027624993304016244,3.2577637951503823e-06,1.0000000000000002,0,home_18,Portugal,day2
precipitation_Exp_weighted_96_SL.win,0.0,0.0,1.0000000000000002,0,home_18,Portugal,day2
precipitation_window_16_mean,0.0,0.0,1.0000000000000002,0,home_18,Portugal,day2
precipitation_window_4_mean,0.0,0.0,1.0000000000000002,0,home_18,Portugal,day2
precipitation_window_4_std,0.0,0.0,1.0000000000000002,0,home_18,Portugal,day2
precipitation_weighted_96_std,0.0,0.0,1.0000000000000002,0,home_18,Portugal,day2
precipitation,0.0,0.0,1.0000000000000002,0,home_18,Portugal,day2
Holidays_flag,0.0,0.0,1.0000000000000002,0,home_18,Portugal,day2
precipitation_window_2_mean,0.0,0.0,1.0000000000000002,0,home_18,Portugal,day2
precipitation_window_2_std,0.0,0.0,1.0000000000000002,0,home_18,Portugal,day2
precipitation_weighted_96_mean,0.0,0.0,1.0000000000000002,0,home_18,Portugal,day2
expanding_std_lag1,0.0,0.0,1.0000000000000002,0,home_18,Portugal,day2
precipitation_window_8_mean,0.0,0.0,1.0000000000000002,0,home_18,Portugal,day2
precipitation_window_8_std,0.0,0.0,1.0000000000000002,0,home_18,Portugal,day2
precipitation_window_16_std,0.0,0.0,1.0000000000000002,0,home_18,Portugal,day2
temperature_2m_expanding_mean,0.0,0.0,1.0000000000000002,0,home_18,Portugal,day2
lag62,0.0,0.0,1.0000000000000002,0,home_18,Portugal,day2
relative_humidity_2m_expanding_std,0.0,0.0,1.0000000000000002,0,home_18,Portugal,day2
lag29,0.0,0.0,1.0000000000000002,0,home_18,Portugal,day2
lag44,0.0,0.0,1.0000000000000002,0,home_18,Portugal,day2
direct_radiation_expanding_mean,0.0,0.0,1.0000000000000002,0,home_18,Portugal,day2
direct_radiation_expanding_std,0.0,0.0,1.0000000000000002,0,home_18,Portugal,day2
wind_speed_10m_window_8_std,0.0,0.0,1.0000000000000002,0,home_18,Portugal,day2
lag60,0.0,0.0,1.0000000000000002,0,home_18,Portugal,day2
lag82,0.0,0.0,1.0000000000000002,0,home_18,Portugal,day2
precipitation_expanding_mean,0.0,0.0,1.0000000000000002,0,home_18,Portugal,day2
lag63,0.0,0.0,1.0000000000000002,0,home_18,Portugal,day2
lag35,0.0,0.0,1.0000000000000002,0,home_18,Portugal,day2
wind_speed_10m_expanding_mean,0.0,0.0,1.0000000000000002,0,home_18,Portugal,day2
lag65,0.0,0.0,1.0000000000000002,0,home_18,Portugal,day2
wind_speed_10m_window_2_std,0.0,0.0,1.0000000000000002,0,home_18,Portugal,day2
lag13,0.0,0.0,1.0000000000000002,0,home_18,Portugal,day2
lag68,0.0,0.0,1.0000000000000002,0,home_18,Portugal,day2
sin_672.0_1,0.0,0.0,1.0000000000000002,0,home_18,Portugal,day2
lag28,0.0,0.0,1.0000000000000002,0,home_18,Portugal,day2
lag50,0.0,0.0,1.0000000000000002,0,home_18,Portugal,day2
lag93,0.0,0.0,1.0000000000000002,0,home_18,Portugal,day2
wind_speed_10m,0.0,0.0,1.0000000000000002,0,home_18,Portugal,day2
relative_humidity_2m_weighted_96_mean,0.0,0.0,1.0000000000000002,0,home_18,Portugal,day2
lag88,0.0,0.0,1.0000000000000002,0,home_18,Portugal,day2
lag66,0.0,0.0,1.0000000000000002,0,home_18,Portugal,day2
relative_humidity_2m_window_4_mean,0.0,0.0,1.0000000000000002,0,home_18,Portugal,day2
lag11,0.0,0.0,1.0000000000000002,0,home_18,Portugal,day2
lag78,0.0,0.0,1.0000000000000002,0,home_18,Portugal,day2
lag17,0.0,0.0,1.0000000000000002,0,home_18,Portugal,day2
lag55,0.0,0.0,1.0000000000000002,0,home_18,Portugal,day2
lag58,0.0,0.0,1.0000000000000002,0,home_18,Portugal,day2
direct_radiation_weighted_96_mean,0.0,0.0,1.0000000000000002,0,home_18,Portugal,day2
cos_4.0_1,0.0,0.0,1.0000000000000002,0,home_18,Portugal,day2
hour_sin,0.0,0.0,1.0000000000000002,0,home_18,Portugal,day2
lag51,0.0,0.0,1.0000000000000002,0,home_18,Portugal,day2
lag22,0.0,0.0,1.0000000000000002,0,home_18,Portugal,day2
lag9,0.0,0.0,1.0000000000000002,0,home_18,Portugal,day2
temperature_2m_window_4_std,0.0,0.0,1.0000000000000002,0,home_18,Portugal,day2
wind_speed_10m_Exp_weighted_96_SL.win,0.0,0.0,1.0000000000000002,0,home_18,Portugal,day2
temperature_2m_window_16_std,0.0,0.0,1.0000000000000002,0,home_18,Portugal,day2
lag59,0.0,0.0,1.0000000000000002,0,home_18,Portugal,day2
direct_radiation_weighted_96_std,0.0,0.0,1.0000000000000002,0,home_18,Portugal,day2
lag54,0.0,0.0,1.0000000000000002,0,home_18,Portugal,day2
lag31,0.0,0.0,1.0000000000000002,0,home_18,Portugal,day2
temperature_2m,0.0,0.0,1.0000000000000002,0,home_18,Portugal,day2
lag48,0.0,0.0,1.0000000000000002,0,home_18,Portugal,day2
lag95,0.0,0.0,1.0000000000000002,0,home_18,Portugal,day2
lag21,0.0,0.0,1.0000000000000002,0,home_18,Portugal,day2
temperature_2m_window_2_std,0.0,0.0,1.0000000000000002,0,home_18,Portugal,day2
temperature_2m_window_2_mean,0.0,0.0,1.0000000000000002,0,home_18,Portugal,day2
lag14,0.0,0.0,1.0000000000000002,0,home_18,Portugal,day2
lag56,0.0,0.0,1.0000000000000002,0,home_18,Portugal,day2
lag41,0.0,0.0,1.0000000000000002,0,home_18,Portugal,day2
lag27,0.0,0.0,1.0000000000000002,0,home_18,Portugal,day2
lag18,0.0,0.0,1.0000000000000002,0,home_18,Portugal,day2
lag64,0.0,0.0,1.0000000000000002,0,home_18,Portugal,day2
relative_humidity_2m_window_4_std,0.0,0.0,1.0000000000000002,0,home_18,Portugal,day2
lag80,0.0,0.0,1.0000000000000002,0,home_18,Portugal,day2
lag36,0.0,0.0,1.0000000000000002,0,home_18,Portugal,day2
lag77,0.0,0.0,1.0000000000000002,0,home_18,Portugal,day2
lag87,0.0,0.0,1.0000000000000002,0,home_18,Portugal,day2
temperature_2m_window_8_std,0.0,0.0,1.0000000000000002,0,home_18,Portugal,day2
lag69,0.0,0.0,1.0000000000000002,0,home_18,Portugal,day2
lag33,0.0,0.0,1.0000000000000002,0,home_18,Portugal,day2
temperature_2m_Exp_weighted_96_SL.win,0.0,0.0,1.0000000000000002,0,home_18,Portugal,day2
lag32,0.0,0.0,1.0000000000000002,0,home_18,Portugal,day2
