feature,importance,normalized_importance,cumulative_importance,selected,household,country,day
lag1,159.6034307566654,0.6882504819896821,0.6882504819896821,1,home_17,Ireland,day5
lag2,32.55988713349418,0.14040649318699655,0.8286569751766786,1,home_17,Ireland,day5
lag3,10.607618017470873,0.04574273985637286,0.8743997150330515,1,home_17,Ireland,day5
rolling_std_lag4_window_size4,2.5919510033786763,0.011177150258685865,0.8855768652917373,1,home_17,Ireland,day5
direct_radiation_window_16_mean,1.7459818790250665,0.007529116787071748,0.8931059820788091,1,home_17,Ireland,day5
sin_2880.0_2,1.6757441153342143,0.007226233731958676,0.9003322158107677,1,home_17,Ireland,day5
lag4,1.1398480529707968,0.004915313963696793,0.9052475297744645,0,home_17,Ireland,day5
rolling_mean_lag4_window_size4,1.0577647813686326,0.004561350073474337,0.9098088798479389,0,home_17,Ireland,day5
lag45,0.9491866659710695,0.004093133695532955,0.9139020135434719,0,home_17,Ireland,day5
lag5,0.9337186173914688,0.0040264315460874275,0.9179284450895593,0,home_17,Ireland,day5
lag60,0.8713285311006075,0.0037573896667400446,0.9216858347562993,0,home_17,Ireland,day5
relative_humidity_2m_window_16_std,0.8629616122270363,0.003721309390017901,0.9254071441463172,0,home_17,Ireland,day5
direct_radiation_window_16_std,0.7515400451588903,0.003240831327139578,0.9286479754734568,0,home_17,Ireland,day5
lag57,0.6455713855847535,0.00278386758468159,0.9314318430581384,0,home_17,Ireland,day5
relative_humidity_2m_window_8_std,0.5833243738767578,0.0025154426792310144,0.9339472857373694,0,home_17,Ireland,day5
lag84,0.5684835161889168,0.0024514451360179886,0.9363987308733874,0,home_17,Ireland,day5
lag86,0.5665851309293884,0.002443258817192145,0.9388419896905795,0,home_17,Ireland,day5
relative_humidity_2m_window_2_std,0.5392481540243808,0.002325374837870312,0.9411673645284498,0,home_17,Ireland,day5
lag68,0.5211667329135252,0.002247403163103634,0.9434147676915535,0,home_17,Ireland,day5
direct_radiation_Exp_weighted_96_SL.win,0.5092834540755575,0.0021961594501766954,0.9456109271417302,0,home_17,Ireland,day5
lag72,0.47309515340780306,0.0020401063173656427,0.9476510334590958,0,home_17,Ireland,day5
temperature_2m_window_4_std,0.47117860702428516,0.0020318416831660007,0.9496828751422618,0,home_17,Ireland,day5
lag44,0.469346176257568,0.0020239397768446474,0.9517068149191065,0,home_17,Ireland,day5
lag54,0.4459387985093827,0.0019230012259568222,0.9536298161450633,0,home_17,Ireland,day5
lag16,0.4188937071853388,0.0018063759313063136,0.9554361920763695,0,home_17,Ireland,day5
wind_speed_10m_window_2_mean,0.40951304639525005,0.0017659241422717557,0.9572021162186413,0,home_17,Ireland,day5
lag58,0.4083013956442983,0.0017606991968592907,0.9589628154155005,0,home_17,Ireland,day5
lag59,0.3896305663067096,0.001680185844296499,0.9606430012597971,0,home_17,Ireland,day5
lag35,0.38169182636286225,0.0016459519837407446,0.9622889532435378,0,home_17,Ireland,day5
lag66,0.37230115992358603,0.0016054570478086342,0.9638944102913465,0,home_17,Ireland,day5
wind_speed_10m_window_4_mean,0.3594532471436878,0.001550053588613525,0.96544446387996,0,home_17,Ireland,day5
lag61,0.3502142196682826,0.001510212558361749,0.9669546764383217,0,home_17,Ireland,day5
sin_672.0_1,0.34556125080309813,0.0014901477762391852,0.9684448242145609,0,home_17,Ireland,day5
lag34,0.32875266671089776,0.0014176648975931828,0.9698624891121541,0,home_17,Ireland,day5
lag8,0.3258274054484673,0.0014050504289425492,0.9712675395410967,0,home_17,Ireland,day5
lag55,0.3190405326397013,0.0013757837116815809,0.9726433232527782,0,home_17,Ireland,day5
lag69,0.30542058969222124,0.001317051062553463,0.9739603743153317,0,home_17,Ireland,day5
lag14,0.30226069036486936,0.0013034247750433618,0.9752637990903751,0,home_17,Ireland,day5
lag29,0.2881229190196336,0.0012424591185002172,0.9765062582088753,0,home_17,Ireland,day5
temperature_2m_window_8_mean,0.26509348947945455,0.0011431503761640898,0.9776494085850393,0,home_17,Ireland,day5
relative_humidity_2m_weighted_96_mean,0.2511474546799036,0.0010830115362461079,0.9787324201212855,0,home_17,Ireland,day5
temperature_2m_weighted_96_mean,0.23298987508765095,0.001004711446787586,0.9797371315680731,0,home_17,Ireland,day5
lag71,0.23015090368178334,0.0009924690818886616,0.9807296006499617,0,home_17,Ireland,day5
direct_radiation_window_4_std,0.22184467097838478,0.0009566504993273104,0.9816862511492891,0,home_17,Ireland,day5
