feature,importance,normalized_importance,cumulative_importance,selected,household,country,day
lag3,80.35046379827781,0.5393492488995328,0.5393492488995328,1,home_2,Germany,day4
lag2,19.56992771090547,0.13136235079356504,0.6707115996930979,1,home_2,Germany,day4
lag14,12.200319887031492,0.08189415538315169,0.7526057550762496,1,home_2,Germany,day4
lag1,2.934786442195082,0.01969963567668138,0.772305390752931,1,home_2,Germany,day4
lag6,2.3430957737228937,0.015727935918699684,0.7880333266716307,1,home_2,Germany,day4
lag28,2.171374197705609,0.01457526176267631,0.802608588434307,1,home_2,Germany,day4
temperature_2m,1.3463987708355034,0.009037647468874317,0.8116462359031814,1,home_2,Germany,day4
hour,1.257180911979367,0.008438776188139869,0.8200850120913212,1,home_2,Germany,day4
lag89,1.136656217860559,0.0076297590378466,0.8277147711291678,1,home_2,Germany,day4
hour_sin,0.951841994080587,0.006389201011549127,0.834103972140717,1,home_2,Germany,day4
lag16,0.9041298250987666,0.006068935000785118,0.8401729071415021,1,home_2,Germany,day4
lag15,0.8931400865193609,0.005995166823624555,0.8461680739651266,1,home_2,Germany,day4
lag37,0.8825928268144481,0.005924368768070395,0.852092442733197,1,home_2,Germany,day4
cos_2880.0_2,0.774670500602656,0.005199944504285772,0.8572923872374827,1,home_2,Germany,day4
wind_speed_10m,0.7736977310816883,0.00519341482809369,0.8624858020655763,1,home_2,Germany,day4
lag5,0.7473021668380853,0.005016235667251413,0.8675020377328277,1,home_2,Germany,day4
lag13,0.7401898846705762,0.00496849475993521,0.872470532492763,1,home_2,Germany,day4
direct_radiation,0.7131574378016239,0.004787040550146337,0.8772575730429093,1,home_2,Germany,day4
wind_speed_10m_window_4_mean,0.6487651773265952,0.004354810097695679,0.881612383140605,1,home_2,Germany,day4
relative_humidity_2m_window_4_mean,0.5557924997979626,0.003730734747998429,0.8853431178886034,1,home_2,Germany,day4
lag76,0.5006679742749839,0.0033607135927826584,0.8887038314813861,1,home_2,Germany,day4
temperature_2m_window_8_mean,0.4977040266167023,0.0033408182136186373,0.8920446496950047,1,home_2,Germany,day4
temperature_2m_window_2_mean,0.49150570807323674,0.0032992122502821836,0.8953438619452869,1,home_2,Germany,day4
sin_2880.0_2,0.4771048414078905,0.0032025470133651155,0.898546408958652,1,home_2,Germany,day4
relative_humidity_2m,0.44103931269573876,0.0029604586058744236,0.9015068675645265,1,home_2,Germany,day4
temperature_2m_Exp_weighted_96_SL.win,0.4278087617168012,0.0028716490658208427,0.9043785166303473,0,home_2,Germany,day4
temperature_2m_window_4_mean,0.42183528409188964,0.002831552338085672,0.9072100689684329,0,home_2,Germany,day4
lag8,0.40121340851801507,0.002693128829671434,0.9099031977981044,0,home_2,Germany,day4
lag9,0.385905902005743,0.0025903778093332584,0.9124935756074376,0,home_2,Germany,day4
hour_cos,0.38401282137958787,0.0025776705819501493,0.9150712461893877,0,home_2,Germany,day4
relative_humidity_2m_window_2_std,0.36078698008645915,0.002421768058624861,0.9174930142480126,0,home_2,Germany,day4
lag87,0.3525608896447693,0.002366550758171641,0.9198595650061842,0,home_2,Germany,day4
lag38,0.3465871201522077,0.002326452071286637,0.9221860170774708,0,home_2,Germany,day4
relative_humidity_2m_window_8_mean,0.33763756519808796,0.002266378544460361,0.9244523956219312,0,home_2,Germany,day4
lag84,0.3286190498737369,0.0022058421239290592,0.9266582377458602,0,home_2,Germany,day4
lag27,0.3250861291915726,0.002182127536280496,0.9288403652821406,0,home_2,Germany,day4
temperature_2m_window_16_mean,0.32503460306913895,0.0021817816692609473,0.9310221469514016,0,home_2,Germany,day4
lag44,0.3156598972190068,0.0021188543341852384,0.9331410012855869,0,home_2,Germany,day4
cos_4.0_1,0.2933557344688097,0.001969138540921708,0.9351101398265086,0,home_2,Germany,day4
temperature_2m_weighted_96_mean,0.2830287537917684,0.001899819099461538,0.9370099589259702,0,home_2,Germany,day4
cos_672.0_1,0.27905319298604353,0.0018731333078287078,0.9388830922337988,0,home_2,Germany,day4
lag26,0.27352152076293806,0.00183600218104168,0.9407190944148405,0,home_2,Germany,day4
temperature_2m_window_8_std,0.2619863013195527,0.0017585724855728338,0.9424776669004133,0,home_2,Germany,day4
lag39,0.2600472637863277,0.0017455567743037805,0.9442232236747171,0,home_2,Germany,day4
wind_speed_10m_window_8_mean,0.250855409196879,0.001683856820943721,0.9459070804956609,0,home_2,Germany,day4
lag33,0.24845387275952363,0.0016677366044264366,0.9475748171000873,0,home_2,Germany,day4
lag48,0.23885852357102522,0.0016033282098372285,0.9491781453099245,0,home_2,Germany,day4
lag61,0.2371697205965802,0.0015919921879557252,0.9507701374978802,0,home_2,Germany,day4
relative_humidity_2m_window_4_std,0.23520996397921862,0.0015788374006696993,0.9523489748985499,0,home_2,Germany,day4
wind_speed_10m_window_2_mean,0.230565698095279,0.0015476629531583428,0.9538966378517082,0,home_2,Germany,day4
lag54,0.2266848389260076,0.0015216128424422894,0.9554182506941505,0,home_2,Germany,day4
lag12,0.22662357782676282,0.0015212016297833633,0.9569394523239338,0,home_2,Germany,day4
lag75,0.22513317589264262,0.0015111973668864593,0.9584506496908203,0,home_2,Germany,day4
lag59,0.22363902810418496,0.00150116796009333,0.9599518176509136,0,home_2,Germany,day4
lag40,0.22157792464336126,0.0014873328862063848,0.96143915053712,0,home_2,Germany,day4
lag11,0.20364352668259472,0.00136694896292389,0.9628060995000439,0,home_2,Germany,day4
lag78,0.19482446318529584,0.0013077513547407325,0.9641138508547846,0,home_2,Germany,day4
sin_96.0_2,0.19173837753239695,0.0012870361292118622,0.9654008869839965,0,home_2,Germany,day4
direct_radiation_window_8_mean,0.1724079645247457,0.0011572815112078038,0.9665581684952043,0,home_2,Germany,day4
sin_4.0_2,0.16747733136746773,0.0011241848349191226,0.9676823533301234,0,home_2,Germany,day4
lag30,0.16505603034922842,0.001107931949449468,0.9687902852795729,0,home_2,Germany,day4
lag93,0.16199163305552702,0.00108736230615734,0.9698776475857303,0,home_2,Germany,day4
