feature,importance,normalized_importance,cumulative_importance,selected,household,country,day
lag1,6.92947136904657,0.2014344582403912,0.2014344582403912,1,home_20,Ireland,day5
lag6,5.439585506963253,0.15812461027574565,0.35955906851613684,1,home_20,Ireland,day5
lag3,4.862365061377153,0.1413452512814518,0.5009043197975886,1,home_20,Ireland,day5
lag7,3.2869799118075376,0.09555000410848086,0.5964543239060696,1,home_20,Ireland,day5
lag2,2.4426584127306983,0.07100622079667263,0.6674605447027422,1,home_20,Ireland,day5
rolling_mean_lag4_window_size4,1.5387470079208996,0.044730204282843654,0.7121907489855859,1,home_20,Ireland,day5
lag5,0.9864849034747522,0.028676365268120334,0.7408671142537062,1,home_20,Ireland,day5
lag8,0.6214046061873333,0.018063758911619786,0.758930873165326,1,home_20,Ireland,day5
lag11,0.485440374210674,0.014111382179012323,0.7730422553443383,1,home_20,Ireland,day5
temperature_2m_window_16_mean,0.42176000593448465,0.012260242344368958,0.7853024976887073,1,home_20,Ireland,day5
lag4,0.35029864363597624,0.01018291493610218,0.7954854126248094,1,home_20,Ireland,day5
temperature_2m,0.3272710167012235,0.009513519348888435,0.8049989319736979,1,home_20,Ireland,day5
lag12,0.3258858758103685,0.00947325435750939,0.8144721863312072,1,home_20,Ireland,day5
temperature_2m_window_8_mean,0.3171900194367794,0.009220472431694006,0.8236926587629012,1,home_20,Ireland,day5
temperature_2m_Exp_weighted_96_SL.win,0.31272601262763544,0.009090707151589376,0.8327833659144905,1,home_20,Ireland,day5
rolling_std_lag4_window_size4,0.2769526364744763,0.008050802336190332,0.8408341682506809,1,home_20,Ireland,day5
temperature_2m_window_2_mean,0.26673386909468205,0.007753750546608199,0.8485879187972891,1,home_20,Ireland,day5
temperature_2m_window_4_mean,0.26404348198515776,0.007675543041157675,0.8562634618384468,1,home_20,Ireland,day5
direct_radiation_window_16_mean,0.2632266141064662,0.007651797313693785,0.8639152591521406,1,home_20,Ireland,day5
lag14,0.2253169629730678,0.006549792610672835,0.8704650517628134,1,home_20,Ireland,day5
lag10,0.22214450313288409,0.006457571617878008,0.8769226233806914,1,home_20,Ireland,day5
