feature,importance,normalized_importance,cumulative_importance,selected,household,country,day
lag2,12.199468964817616,0.20381015632767166,0.20381015632767166,1,home_20,Ireland,day2
rolling_mean_lag4_window_size4,11.880047947454923,0.19847375622117674,0.40228391254884843,1,home_20,Ireland,day2
lag1,5.698883582133464,0.09520827153357878,0.49749218408242724,1,home_20,Ireland,day2
lag4,5.167684524901884,0.08633380632466642,0.5838259904070937,1,home_20,Ireland,day2
lag3,4.236146416722244,0.07077108568487385,0.6545970760919676,1,home_20,Ireland,day2
lag5,2.8904258017280595,0.04828883422734612,0.7028859103193137,1,home_20,Ireland,day2
lag6,2.6828542061627587,0.04482104399292252,0.7477069543122362,1,home_20,Ireland,day2
lag7,2.439483991006668,0.04075518491827685,0.7884621392305131,1,home_20,Ireland,day2
lag10,1.660244347819841,0.02773683518906791,0.816198974419581,1,home_20,Ireland,day2
lag11,1.3778920239243475,0.023019722383700626,0.8392186968032816,1,home_20,Ireland,day2
rolling_std_lag4_window_size4,1.320392684757661,0.022059110955605126,0.8612778077588867,1,home_20,Ireland,day2
lag8,1.3059751941522364,0.02181824547017961,0.8830960532290664,1,home_20,Ireland,day2
lag9,0.811557076758973,0.013558260212808152,0.8966543134418745,1,home_20,Ireland,day2
lag14,0.49950466940598803,0.008344963625189925,0.9049992770670644,1,home_20,Ireland,day2
lag13,0.47752971655433496,0.007977839565207893,0.9129771166322723,0,home_20,Ireland,day2
lag16,0.45705596175205726,0.007635795236975199,0.9206129118692475,0,home_20,Ireland,day2
lag12,0.39415135553768577,0.0065848808354340045,0.9271977927046815,0,home_20,Ireland,day2
lag15,0.33770105057770083,0.0056417950739291985,0.9328395877786106,0,home_20,Ireland,day2
lag18,0.23722080060888687,0.003963124017586734,0.9368027117961973,0,home_20,Ireland,day2
lag21,0.2345626163206191,0.0039187151210272175,0.9407214269172246,0,home_20,Ireland,day2
lag17,0.22353782007790954,0.003734529608347326,0.9444559565255719,0,home_20,Ireland,day2
lag19,0.1822343037220449,0.0030444933330267825,0.9475004498585987,0,home_20,Ireland,day2
direct_radiation_Exp_weighted_96_SL.win,0.1742087230050359,0.0029104141476727985,0.9504108640062715,0,home_20,Ireland,day2
lag20,0.1540202466788898,0.0025731358179425794,0.9529839998242141,0,home_20,Ireland,day2
temperature_2m_window_4_mean,0.15046087948095987,0.002513671329190668,0.9554976711534048,0,home_20,Ireland,day2
temperature_2m_window_8_mean,0.13837091989414887,0.002311690688845638,0.9578093618422504,0,home_20,Ireland,day2
direct_radiation_window_16_mean,0.12226987992256824,0.0020426990234617016,0.9598520608657121,0,home_20,Ireland,day2
temperature_2m_window_16_mean,0.11477341971758222,0.0019174595781474347,0.9617695204438595,0,home_20,Ireland,day2
temperature_2m_window_2_mean,0.1006340939476047,0.001681241247344863,0.9634507616912044,0,home_20,Ireland,day2
hour_sin,0.09292598723809106,0.0015524659344204256,0.9650032276256247,0,home_20,Ireland,day2
hour,0.08139921648532891,0.0013598941957776356,0.9663631218214024,0,home_20,Ireland,day2
direct_radiation_window_16_std,0.08070658422585239,0.0013483227503738552,0.9677114445717763,0,home_20,Ireland,day2
relative_humidity_2m_weighted_96_std,0.07337302310550627,0.0012258047749860123,0.9689372493467623,0,home_20,Ireland,day2
lag22,0.07314922530126466,0.0012220659019580294,0.9701593152487203,0,home_20,Ireland,day2
temperature_2m,0.06734209623620871,0.001125049229676859,0.9712843644783972,0,home_20,Ireland,day2
lag24,0.059458830522996206,0.0009933476267615197,0.9722777121051587,0,home_20,Ireland,day2
temperature_2m_weighted_96_mean,0.059152645052216714,0.0009882323460189892,0.9732659444511776,0,home_20,Ireland,day2
temperature_2m_Exp_weighted_96_SL.win,0.052648433723237534,0.0008795698844339428,0.9741455143356116,0,home_20,Ireland,day2
lag96,0.04953060451794187,0.0008274819403138448,0.9749729962759254,0,home_20,Ireland,day2
relative_humidity_2m_window_16_mean,0.046775868371500454,0.0007814600022879461,0.9757544562782133,0,home_20,Ireland,day2
direct_radiation_weighted_96_std,0.046355485488182066,0.0007744368850183593,0.9765288931632317,0,home_20,Ireland,day2
direct_radiation_weighted_96_mean,0.046078576898609926,0.0007698107178391212,0.9772987038810708,0,home_20,Ireland,day2
lag25,0.045109440851511806,0.0007536198680708664,0.9780523237491416,0,home_20,Ireland,day2
relative_humidity_2m_window_4_mean,0.03977580385446231,0.0006645135804694402,0.9787168373296111,0,home_20,Ireland,day2
sin_2880.0_2,0.036882810181747064,0.000616181846162686,0.9793330191757738,0,home_20,Ireland,day2
day_of_week,0.035921904383062045,0.0006001284948560877,0.9799331476706299,0,home_20,Ireland,day2
relative_humidity_2m,0.035587917618839525,0.0005945487524243577,0.9805276964230543,0,home_20,Ireland,day2
lag28,0.03356470184781415,0.0005607479432443446,0.9810884443662986,0,home_20,Ireland,day2
relative_humidity_2m_expanding_mean,0.03301072286472646,0.0005514929057118946,0.9816399372720105,0,home_20,Ireland,day2
direct_radiation_window_8_std,0.032623910580680614,0.000545030634910747,0.9821849679069212,0,home_20,Ireland,day2
relative_humidity_2m_Exp_weighted_96_SL.win,0.03257442279535496,0.0005442038683283146,0.9827291717752495,0,home_20,Ireland,day2
relative_humidity_2m_window_8_mean,0.0317403138022712,0.0005302688450281213,0.9832594406202777,0,home_20,Ireland,day2
lag23,0.03070391031570665,0.0005129541932818498,0.9837723948135596,0,home_20,Ireland,day2
lag49,0.02989078991106453,0.0004993698153666093,0.9842717646289262,0,home_20,Ireland,day2
direct_radiation_window_4_mean,0.02975599458538767,0.0004971178602628528,0.984768882489189,0,home_20,Ireland,day2
relative_humidity_2m_window_2_mean,0.029390594067635334,0.0004910133046580074,0.9852598957938471,0,home_20,Ireland,day2
direct_radiation_window_4_std,0.028759793394947053,0.00048047484728064386,0.9857403706411277,0,home_20,Ireland,day2
lag26,0.027418093553862377,0.00045805976879281,0.9861984304099205,0,home_20,Ireland,day2
lag90,0.026902621997439268,0.00044944805472557945,0.9866478784646461,0,home_20,Ireland,day2
lag87,0.026075950912529323,0.00043563729267249686,0.9870835157573186,0,home_20,Ireland,day2
direct_radiation,0.025926181174919804,0.00043313516788957547,0.9875166509252081,0,home_20,Ireland,day2
cos_2880.0_2,0.024276073820983866,0.0004055676861628697,0.987922218611371,0,home_20,Ireland,day2
temperature_2m_window_16_std,0.023428326391400845,0.00039140481262731,0.9883136234239983,0,home_20,Ireland,day2
lag27,0.023094432767233285,0.00038582662623783213,0.9886994500502362,0,home_20,Ireland,day2
wind_speed_10m_Exp_weighted_96_SL.win,0.022926104372776025,0.0003830144516679669,0.9890824645019042,0,home_20,Ireland,day2
lag32,0.021978045900875997,0.0003671757339399279,0.9894496402358441,0,home_20,Ireland,day2
