feature,importance,normalized_importance,cumulative_importance,selected,household,country,day
lag1,9.56543819813291,0.5260093013069448,0.5260093013069448,1,home_6,Portugal,day3
lag3,2.542051781109632,0.1397889833764804,0.6657982846834252,1,home_6,Portugal,day3
lag6,0.37599594831657723,0.020676247336671866,0.686474532020097,1,home_6,Portugal,day3
lag9,0.3496067405995831,0.01922508865206823,0.7056996206721652,1,home_6,Portugal,day3
lag7,0.23985425478572325,0.01318973228011265,0.7188893529522778,1,home_6,Portugal,day3
lag15,0.2311289524993839,0.012709922566823706,0.7315992755191015,1,home_6,Portugal,day3
lag23,0.21259256059375103,0.011690595030220435,0.7432898705493219,1,home_6,Portugal,day3
lag13,0.2075456068326133,0.011413059953767513,0.7547029305030895,1,home_6,Portugal,day3
lag94,0.2017039665637384,0.011091824579844218,0.7657947550829337,1,home_6,Portugal,day3
direct_radiation_window_8_std,0.1967900015283476,0.010821602634819556,0.7766163577177533,1,home_6,Portugal,day3
lag62,0.17433491111947036,0.009586783468974826,0.7862031411867281,1,home_6,Portugal,day3
lag22,0.1671992039956393,0.009194386566628,0.795397527753356,1,home_6,Portugal,day3
lag28,0.16568829541392915,0.009111300778926277,0.8045088285322823,1,home_6,Portugal,day3
lag4,0.15525351569319526,0.008537485855186926,0.8130463143874692,1,home_6,Portugal,day3
wind_speed_10m_window_8_std,0.15228637951419727,0.008374321220585875,0.8214206356080551,1,home_6,Portugal,day3
lag19,0.14663288976865657,0.00806343235910347,0.8294840679671586,1,home_6,Portugal,day3
direct_radiation_Exp_weighted_96_SL.win,0.13966930899566138,0.007680500790143813,0.8371645687573024,1,home_6,Portugal,day3
lag34,0.11785527541262013,0.006480933731528405,0.8436455024888307,1,home_6,Portugal,day3
lag25,0.11241979826166074,0.0061820335160626795,0.8498275360048935,1,home_6,Portugal,day3
lag64,0.11038024648629516,0.006069877315571123,0.8558974133204645,1,home_6,Portugal,day3
lag35,0.10511939737123725,0.00578058000268555,0.8616779933231501,1,home_6,Portugal,day3
lag30,0.10108814811141827,0.0055588991384502425,0.8672368924616003,1,home_6,Portugal,day3
lag29,0.09197405024545731,0.005057709318264795,0.8722946017798651,1,home_6,Portugal,day3
lag16,0.09038235379105686,0.004970180955995376,0.8772647827358604,1,home_6,Portugal,day3
relative_humidity_2m_window_8_mean,0.08723444115594532,0.0047970753134234,0.8820618580492838,1,home_6,Portugal,day3
lag26,0.08053235556947413,0.004428523524826075,0.8864903815741099,1,home_6,Portugal,day3
