feature,importance,normalized_importance,cumulative_importance,selected,household,country,day
lag1,46.56584977562197,0.43622274630779406,0.43622274630779406,1,home_3,Ireland,day1
sin_2880.0_2,10.067906318988515,0.09431482009242691,0.530537566400221,1,home_3,Ireland,day1
lag2,2.7922282584725395,0.026157226488901786,0.5566947928891228,1,home_3,Ireland,day1
direct_radiation_window_8_mean,2.6283063116829224,0.024621627285768125,0.5813164201748909,1,home_3,Ireland,day1
hour_cos,2.1605776610177827,0.020240006902952704,0.6015564270778436,1,home_3,Ireland,day1
lag3,2.1134269647947916,0.019798305392171183,0.6213547324700148,1,home_3,Ireland,day1
direct_radiation_window_4_mean,2.0813126122174594,0.019497462367837184,0.640852194837852,1,home_3,Ireland,day1
precipitation_expanding_mean,2.079101162508016,0.019476745798286253,0.6603289406361383,1,home_3,Ireland,day1
hour_sin,2.0484459710659166,0.019189572003243335,0.6795185126393817,1,home_3,Ireland,day1
rolling_mean_lag4_window_size4,1.6659204184886107,0.015606123019015062,0.6951246356583968,1,home_3,Ireland,day1
rolling_std_lag4_window_size4,1.5788972331381046,0.014790901282721881,0.7099155369411186,1,home_3,Ireland,day1
precipitation_weighted_96_mean,1.5168341276875708,0.014209502286795139,0.7241250392279138,1,home_3,Ireland,day1
direct_radiation_window_4_std,1.3792976090251614,0.012921078298451247,0.7370461175263651,1,home_3,Ireland,day1
direct_radiation_window_8_std,1.376779004085438,0.012897484339166395,0.7499436018655314,1,home_3,Ireland,day1
direct_radiation_window_16_mean,1.3659305050581225,0.01279585702941438,0.7627394588949458,1,home_3,Ireland,day1
direct_radiation,1.3029039794329378,0.012205432840208452,0.7749448917351542,1,home_3,Ireland,day1
hour,1.1096225197787022,0.01039479758825844,0.7853396893234127,1,home_3,Ireland,day1
lag77,1.1065459290510944,0.0103659764916194,0.7957056658150321,1,home_3,Ireland,day1
lag5,1.0454585427321603,0.009793717903980328,0.8054993837190124,1,home_3,Ireland,day1
temperature_2m_window_16_mean,1.021866906292837,0.009572714561680231,0.8150720982806926,1,home_3,Ireland,day1
direct_radiation_window_2_mean,0.9905752347279531,0.009279578304694298,0.8243516765853869,1,home_3,Ireland,day1
direct_radiation_window_2_std,0.9651458837918199,0.009041359495080906,0.8333930360804678,1,home_3,Ireland,day1
temperature_2m_Exp_weighted_96_SL.win,0.8825055899097265,0.00826719610868003,0.8416602321891478,1,home_3,Ireland,day1
cos_2880.0_2,0.8630556512430758,0.008084991645504394,0.8497452238346521,1,home_3,Ireland,day1
WorkingHour_flag,0.8357185345632615,0.007828901137725275,0.8575741249723774,1,home_3,Ireland,day1
lag4,0.8216946444800215,0.00769752718287409,0.8652716521552515,1,home_3,Ireland,day1
lag78,0.6630872043675368,0.00621171357818093,0.8714833657334324,1,home_3,Ireland,day1
sin_96.0_1,0.635814701704021,0.005956228365994515,0.877439594099427,1,home_3,Ireland,day1
direct_radiation_window_16_std,0.6289234071785359,0.005891671626710081,0.8833312657261371,1,home_3,Ireland,day1
temperature_2m_window_8_mean,0.5542961746566902,0.0051925735435248265,0.8885238392696619,1,home_3,Ireland,day1
lag28,0.5148063863847596,0.004822638409212874,0.8933464776788748,1,home_3,Ireland,day1
temperature_2m_window_2_mean,0.47432592858507405,0.004443422813271573,0.8977899004921464,1,home_3,Ireland,day1
lag16,0.429866947527114,0.004026936935560765,0.9018168374277071,1,home_3,Ireland,day1
expanding_std_lag1,0.4276727262986128,0.00400638176014969,0.9058232191878568,0,home_3,Ireland,day1
lag14,0.4090977329520342,0.003832373669470854,0.9096555928573277,0,home_3,Ireland,day1
lag27,0.3868798564760823,0.0036242395295342307,0.913279832386862,0,home_3,Ireland,day1
cos_2880.0_1,0.3804687657713089,0.003564181276382181,0.9168440136632441,0,home_3,Ireland,day1
lag30,0.349740226568872,0.003276320369182948,0.920120334032427,0,home_3,Ireland,day1
temperature_2m_weighted_96_mean,0.34248522959744604,0.003208356513297578,0.9233286905457245,0,home_3,Ireland,day1
temperature_2m,0.3206037536205031,0.0030033737289196765,0.9263320642746442,0,home_3,Ireland,day1
precipitation_Exp_weighted_96_SL.win,0.2766202901542556,0.002591342437365334,0.9289234067120096,0,home_3,Ireland,day1
lag35,0.2552910504282181,0.0023915329294366214,0.9313149396414462,0,home_3,Ireland,day1
lag13,0.24256374017180632,0.002272305163597162,0.9335872448050433,0,home_3,Ireland,day1
precipitation_window_8_std,0.23626832837887832,0.0022133305752522242,0.9358005753802955,0,home_3,Ireland,day1
lag20,0.2306914345734981,0.0021610869687600804,0.9379616623490555,0,home_3,Ireland,day1
cos_96.0_2,0.22235964355049873,0.002083035848051914,0.9400446981971075,0,home_3,Ireland,day1
wind_speed_10m_weighted_96_std,0.22052201189798099,0.0020658211568130333,0.9421105193539205,0,home_3,Ireland,day1
lag87,0.20687372718650748,0.0019379658236038774,0.9440484851775244,0,home_3,Ireland,day1
lag51,0.1999780348746981,0.0018733678864365027,0.9459218530639609,0,home_3,Ireland,day1
temperature_2m_window_4_mean,0.19354521529841123,0.0018131060800785856,0.9477349591440395,0,home_3,Ireland,day1
lag85,0.18972210794776173,0.0017772917140578687,0.9495122508580973,0,home_3,Ireland,day1
lag76,0.18552765851330832,0.0017379986643151293,0.9512502495224124,0,home_3,Ireland,day1
lag54,0.18097878015400964,0.0016953853710954233,0.9529456348935078,0,home_3,Ireland,day1
lag71,0.17934873528334946,0.0016801153254823705,0.9546257502189902,0,home_3,Ireland,day1
lag47,0.1765596922028294,0.0016539879373209255,0.9562797381563112,0,home_3,Ireland,day1
lag90,0.16974633345934081,0.0015901612901753003,0.9578698994464865,0,home_3,Ireland,day1
lag75,0.16921408694888668,0.0015851752749812943,0.9594550747214677,0,home_3,Ireland,day1
lag39,0.1528836792578204,0.0014321941670309734,0.9608872688884987,0,home_3,Ireland,day1
lag59,0.15140909660640317,0.0014183804710078461,0.9623056493595066,0,home_3,Ireland,day1
lag15,0.1511896639673637,0.0014163248549524622,0.963721974214459,0,home_3,Ireland,day1
lag83,0.15107811158754886,0.0014152798469538007,0.9651372540614128,0,home_3,Ireland,day1
lag9,0.1442700092685641,0.0013515024413004678,0.9664887565027133,0,home_3,Ireland,day1
lag86,0.1361256614459876,0.00127520726380088,0.9677639637665142,0,home_3,Ireland,day1
lag8,0.132793616890865,0.001243993109358101,0.9690079568758723,0,home_3,Ireland,day1
lag40,0.1305894644955174,0.0012233449000842998,0.9702313017759565,0,home_3,Ireland,day1
direct_radiation_weighted_96_mean,0.12790642771942656,0.0011982105650179206,0.9714295123409744,0,home_3,Ireland,day1
lag34,0.12740502850191432,0.0011935135232005011,0.9726230258641749,0,home_3,Ireland,day1
precipitation_expanding_std,0.12293907244106776,0.0011516770351488578,0.9737747028993238,0,home_3,Ireland,day1
lag33,0.12172362021379968,0.0011402908388024019,0.9749149937381262,0,home_3,Ireland,day1
lag44,0.1204538884722524,0.0011283961591167344,0.9760433898972429,0,home_3,Ireland,day1
lag23,0.1185512740395211,0.001110572717753373,0.9771539626149963,0,home_3,Ireland,day1
lag10,0.11800358872396828,0.0011054420738670463,0.9782594046888634,0,home_3,Ireland,day1
lag11,0.11401501690047552,0.0010680776584623313,0.9793274823473257,0,home_3,Ireland,day1
rolling_std_lag96_window_size96,0.11198162494546296,0.0010490291104983227,0.980376511457824,0,home_3,Ireland,day1
relative_humidity_2m_expanding_mean,0.1108952098818122,0.0010388517173018177,0.9814153631751258,0,home_3,Ireland,day1
lag61,0.11005742625220591,0.0010310034706257762,0.9824463666457516,0,home_3,Ireland,day1
temperature_2m_expanding_std,0.10891670782697246,0.0010203173706916622,0.9834666840164432,0,home_3,Ireland,day1
precipitation_window_8_mean,0.10856321995339613,0.0010170059428590127,0.9844836899593022,0,home_3,Ireland,day1
precipitation_window_4_std,0.10665644373196984,0.0009991435144074132,0.9854828334737097,0,home_3,Ireland,day1
lag32,0.10594285958578667,0.0009924587521305593,0.9864752922258403,0,home_3,Ireland,day1
lag91,0.10550191778078215,0.0009883280673891057,0.9874636202932294,0,home_3,Ireland,day1
relative_humidity_2m_window_2_std,0.09534746268968775,0.000893202469801164,0.9883568227630306,0,home_3,Ireland,day1
lag36,0.0829232865658696,0.0007768144245822192,0.9891336371876128,0,home_3,Ireland,day1
rolling_mean_lag96_window_size96,0.07585733893445194,0.0007106215580094779,0.9898442587456223,0,home_3,Ireland,day1
lag31,0.07357902610839347,0.0006892786235903621,0.9905335373692127,0,home_3,Ireland,day1
precipitation_window_16_std,0.06793232466121708,0.0006363810683060383,0.9911699184375187,0,home_3,Ireland,day1
precipitation_window_2_mean,0.06778092288448079,0.0006349627564066093,0.9918048811939253,0,home_3,Ireland,day1
sin_672.0_2,0.06743683088471926,0.0006317393478820838,0.9924366205418074,0,home_3,Ireland,day1
lag72,0.06574992722701153,0.0006159366566423082,0.9930525571984496,0,home_3,Ireland,day1
direct_radiation_Exp_weighted_96_SL.win,0.06419271357365233,0.0006013488842784511,0.9936539060827281,0,home_3,Ireland,day1
lag18,0.0628492321334079,0.0005887633271308654,0.994242669409859,0,home_3,Ireland,day1
lag29,0.0587274126894954,0.0005501506655715422,0.9947928200754305,0,home_3,Ireland,day1
lag49,0.057661497951710314,0.0005401653167271197,0.9953329853921575,0,home_3,Ireland,day1
lag65,0.056880154736245456,0.0005328457964155312,0.9958658311885731,0,home_3,Ireland,day1
lag37,0.05301282819546031,0.0004966171908468747,0.99636244837942,0,home_3,Ireland,day1
precipitation_window_4_mean,0.047927735204984855,0.0004489807096009768,0.996811429089021,0,home_3,Ireland,day1
wind_speed_10m_window_4_mean,0.047564920199772584,0.00044558190642787917,0.9972570109954488,0,home_3,Ireland,day1
lag46,0.04706385709870346,0.0004408880133050203,0.9976978990087538,0,home_3,Ireland,day1
lag21,0.042146987198077565,0.00039482742380382693,0.9980927264325576,0,home_3,Ireland,day1
lag55,0.040798365742045914,0.0003821937156654708,0.9984749201482231,0,home_3,Ireland,day1
day_of_week_sin,0.025606767269277953,0.0002398808224502065,0.9987148009706733,0,home_3,Ireland,day1
cos_96.0_1,0.02521946622706537,0.00023625263730817797,0.9989510536079815,0,home_3,Ireland,day1
wind_speed_10m_window_16_mean,0.021654765660809972,0.00020285899200223642,0.9991539125999838,0,home_3,Ireland,day1
wind_speed_10m_expanding_std,0.019090573417474842,0.00017883797686263128,0.9993327505768463,0,home_3,Ireland,day1
lag22,0.014391913953568291,0.00013482155398649476,0.9994675721308328,0,home_3,Ireland,day1
wind_speed_10m_expanding_mean,0.01416664257950515,0.0001327112414305796,0.9996002833722634,0,home_3,Ireland,day1
cos_4.0_2,0.009904966237490953,9.27884188740024e-05,0.9996930717911374,0,home_3,Ireland,day1
lag26,0.008104140530645055,7.591852088551454e-05,0.9997689903120229,0,home_3,Ireland,day1
lag58,0.006480424582014166,6.070776378028634e-05,0.9998296980758032,0,home_3,Ireland,day1
precipitation,0.005758268257898181,5.394269846982065e-05,0.999883640774273,0,home_3,Ireland,day1
lag56,0.004864804341480067,4.557284620201414e-05,0.999929213620475,0,home_3,Ireland,day1
cos_4.0_1,0.0035230189388471443,3.300317731134425e-05,0.9999622167977864,0,home_3,Ireland,day1
lag88,0.0032076372715778233,3.004872339942664e-05,0.9999922655211858,0,home_3,Ireland,day1
expanding_mean_lag1,0.0008256391523559614,7.73447881302293e-06,0.9999999999999988,0,home_3,Ireland,day1
temperature_2m_expanding_mean,2.2737367544323207e-14,2.1300066382954552e-16,0.999999999999999,0,home_3,Ireland,day1
weekend,2.2737367544323207e-14,2.1300066382954552e-16,0.9999999999999992,0,home_3,Ireland,day1
Holidays_flag,2.2737367544323207e-14,2.1300066382954552e-16,0.9999999999999994,0,home_3,Ireland,day1
direct_radiation_expanding_mean,2.2737367544323207e-14,2.1300066382954552e-16,0.9999999999999997,0,home_3,Ireland,day1
direct_radiation_expanding_std,1.1368683772161604e-14,1.0650033191477276e-16,0.9999999999999998,0,home_3,Ireland,day1
lag84,0.0,0.0,0.9999999999999998,0,home_3,Ireland,day1
relative_humidity_2m_expanding_std,0.0,0.0,0.9999999999999998,0,home_3,Ireland,day1
lag24,0.0,0.0,0.9999999999999998,0,home_3,Ireland,day1
relative_humidity_2m_Exp_weighted_96_SL.win,0.0,0.0,0.9999999999999998,0,home_3,Ireland,day1
wind_speed_10m_Exp_weighted_96_SL.win,0.0,0.0,0.9999999999999998,0,home_3,Ireland,day1
wind_speed_10m_weighted_96_mean,0.0,0.0,0.9999999999999998,0,home_3,Ireland,day1
lag43,0.0,0.0,0.9999999999999998,0,home_3,Ireland,day1
sin_4.0_1,0.0,0.0,0.9999999999999998,0,home_3,Ireland,day1
lag57,0.0,0.0,0.9999999999999998,0,home_3,Ireland,day1
precipitation_weighted_96_std,0.0,0.0,0.9999999999999998,0,home_3,Ireland,day1
lag79,0.0,0.0,0.9999999999999998,0,home_3,Ireland,day1
relative_humidity_2m_window_4_std,0.0,0.0,0.9999999999999998,0,home_3,Ireland,day1
lag64,0.0,0.0,0.9999999999999998,0,home_3,Ireland,day1
lag68,0.0,0.0,0.9999999999999998,0,home_3,Ireland,day1
relative_humidity_2m_window_2_mean,0.0,0.0,0.9999999999999998,0,home_3,Ireland,day1
temperature_2m_weighted_96_std,0.0,0.0,0.9999999999999998,0,home_3,Ireland,day1
lag62,0.0,0.0,0.9999999999999998,0,home_3,Ireland,day1
day_of_week_cos,0.0,0.0,0.9999999999999998,0,home_3,Ireland,day1
relative_humidity_2m_window_16_mean,0.0,0.0,0.9999999999999998,0,home_3,Ireland,day1
wind_speed_10m_window_4_std,0.0,0.0,0.9999999999999998,0,home_3,Ireland,day1
precipitation_window_2_std,0.0,0.0,0.9999999999999998,0,home_3,Ireland,day1
lag60,0.0,0.0,0.9999999999999998,0,home_3,Ireland,day1
cos_672.0_1,0.0,0.0,0.9999999999999998,0,home_3,Ireland,day1
lag12,0.0,0.0,0.9999999999999998,0,home_3,Ireland,day1
lag48,0.0,0.0,0.9999999999999998,0,home_3,Ireland,day1
temperature_2m_window_16_std,0.0,0.0,0.9999999999999998,0,home_3,Ireland,day1
lag67,0.0,0.0,0.9999999999999998,0,home_3,Ireland,day1
day_of_week,0.0,0.0,0.9999999999999998,0,home_3,Ireland,day1
lag42,0.0,0.0,0.9999999999999998,0,home_3,Ireland,day1
relative_humidity_2m,0.0,0.0,0.9999999999999998,0,home_3,Ireland,day1
lag63,0.0,0.0,0.9999999999999998,0,home_3,Ireland,day1
lag38,0.0,0.0,0.9999999999999998,0,home_3,Ireland,day1
temperature_2m_window_4_std,0.0,0.0,0.9999999999999998,0,home_3,Ireland,day1
wind_speed_10m,0.0,0.0,0.9999999999999998,0,home_3,Ireland,day1
relative_humidity_2m_window_8_mean,0.0,0.0,0.9999999999999998,0,home_3,Ireland,day1
lag52,0.0,0.0,0.9999999999999998,0,home_3,Ireland,day1
lag41,0.0,0.0,0.9999999999999998,0,home_3,Ireland,day1
temperature_2m_window_8_std,0.0,0.0,0.9999999999999998,0,home_3,Ireland,day1
lag81,0.0,0.0,0.9999999999999998,0,home_3,Ireland,day1
sin_4.0_2,0.0,0.0,0.9999999999999998,0,home_3,Ireland,day1
temperature_2m_window_2_std,0.0,0.0,0.9999999999999998,0,home_3,Ireland,day1
