feature,importance,normalized_importance,cumulative_importance,selected,household,country,day
lag1,24.836441248453145,0.2923378781204913,0.2923378781204913,1,home_5,Ireland,day1
sin_2880.0_2,8.021201784855663,0.09441373207633143,0.3867516101968227,1,home_5,Ireland,day1
direct_radiation_window_16_mean,4.020943202542651,0.047328600426904635,0.4340802106237273,1,home_5,Ireland,day1
hour,2.9573664547847387,0.034809746918566115,0.46888995754229346,1,home_5,Ireland,day1
direct_radiation_window_16_std,2.700700005692653,0.03178864883282589,0.5006786063751193,1,home_5,Ireland,day1
temperature_2m_window_8_mean,2.4401179036985523,0.028721461468457523,0.5294000678435768,1,home_5,Ireland,day1
direct_radiation_window_8_mean,2.422451243535653,0.028513515656340842,0.5579135834999177,1,home_5,Ireland,day1
direct_radiation_window_8_std,2.4159047807028626,0.02843646037154428,0.586350043871462,1,home_5,Ireland,day1
lag2,2.3303928786537598,0.02742994064720016,0.6137799845186621,1,home_5,Ireland,day1
temperature_2m_Exp_weighted_96_SL.win,2.2796908189585623,0.026833150938104632,0.6406131354567668,1,home_5,Ireland,day1
hour_cos,1.944575072239985,0.022888663668755027,0.6635017991255219,1,home_5,Ireland,day1
hour_sin,1.6729176386393305,0.019691113870052696,0.6831929129955746,1,home_5,Ireland,day1
temperature_2m_window_16_mean,1.6570269453178752,0.01950407211471478,0.7026969851102894,1,home_5,Ireland,day1
temperature_2m_window_4_mean,1.3450992838293245,0.015832520712706688,0.7185295058229961,1,home_5,Ireland,day1
direct_radiation_window_4_std,1.0041779425668493,0.011819698565054148,0.7303492043880503,1,home_5,Ireland,day1
temperature_2m,0.9804377548322577,0.011540264163036312,0.7418894685510866,1,home_5,Ireland,day1
lag3,0.9479756672960946,0.011158168447520924,0.7530476369986076,1,home_5,Ireland,day1
direct_radiation,0.9366326024724628,0.011024654653465174,0.7640722916520727,1,home_5,Ireland,day1
temperature_2m_weighted_96_mean,0.8538716604590035,0.010050515164742145,0.7741228068168148,1,home_5,Ireland,day1
WorkingHour_flag,0.7561009275099935,0.008899702601594478,0.7830225094184092,1,home_5,Ireland,day1
